symbol,target_weight,rebalance_date,score,rank,volatility_20,hold_reason
512660.SH,0.12142150566492271,2023-07-07,2.634461337926472,1,0.011365468561909517,risk_off_scaled
516160.SH,0.10095893793650484,2023-07-07,1.047399844758511,2,0.01366904539192276,risk_off_scaled
159915.SZ,0.11761955639857245,2023-07-07,0.26425317632502476,3,0.011732847390598955,risk_off_scaled
510880.SH,0.11505751732573458,2023-07-21,0.5467719942260388,1,0.008752543754967007,risk_off_scaled
512880.SH,0.10791661367552835,2023-07-21,1.6276435083748513,2,0.009331704548840272,risk_off_scaled
512010.SH,0.1170258689987371,2023-07-21,0.49658803798778023,3,0.008605327722387894,risk_off_scaled
512880.SH,0.10791661367552835,2023-08-04,2.7739433893494216,1,0.02348666610477447,risk_off_scaled
159928.SZ,0.12780493984032293,2023-08-04,0.7224842733877914,2,0.012092899835486854,risk_off_scaled
510300.SH,0.1463903891572113,2023-08-04,0.23798831949522056,3,0.010557607947265396,risk_off_scaled
512880.SH,0.10791661367552835,2023-08-18,2.8530259230726283,1,0.026863564473389098,risk_off_scaled
510880.SH,0.158310730496104,2023-08-18,0.2614388212494131,2,0.008723684679045827,risk_off_scaled
159915.SZ,0.13027937951980703,2023-08-18,0.2515415499223821,3,0.010600702116081594,risk_off_scaled
510880.SH,0.158310730496104,2023-09-01,1.1531111140052621,1,0.00827875092900958,risk_off_scaled
512880.SH,0.10791661367552835,2023-09-01,-1.0381524674568696,2,0.018959844266217024,risk_off_scaled
512010.SH,0.10538201640489081,2023-09-01,1.3537980860217593,3,0.012829498219867654,risk_off_scaled
510880.SH,0.158310730496104,2023-09-15,0.28945040619934626,1,0.008932820816984302,risk_off_scaled
512880.SH,0.10791661367552835,2023-09-15,-1.629705568820294,2,0.015830117878660815,risk_off_scaled
159995.SZ,0.08347180531366245,2023-09-15,1.2795947799292633,3,0.017549546056065225,risk_off_scaled
512010.SH,0.0847493936867214,2023-10-13,2.700834101573835,1,0.011600481535606895,risk_off_scaled
510880.SH,0.158310730496104,2023-10-13,0.2954816439189683,2,0.006288091684512544,risk_off_scaled
159995.SZ,0.08347180531366245,2023-10-13,0.45280758818289535,3,0.009940474779133443,risk_off_scaled
512880.SH,0.11042000756216724,2023-10-27,1.283353583904819,1,0.014316563585977138,risk_off_scaled
512010.SH,0.0847493936867214,2023-10-27,0.9570416176060506,2,0.01413948272077773,risk_off_scaled
159995.SZ,0.08347180531366245,2023-10-27,1.8579337596132621,3,0.013422261657139294,risk_off_scaled
159995.SZ,0.08347180531366245,2023-11-10,1.919844790104464,1,0.01702094413591651,risk_off_scaled
512010.SH,0.0847493936867214,2023-11-10,0.7777410333157965,2,0.013916322292057482,risk_off_scaled
512880.SH,0.11042000756216724,2023-11-10,0.5781898783189412,3,0.01395190296393101,risk_off_scaled
512010.SH,0.0847493936867214,2023-11-24,-0.6664550621002135,1,0.011196235043403219,risk_off_scaled
512100.SH,0.12827832619447738,2023-11-24,2.1822495753920506,2,0.009785570258849097,risk_off_scaled
512660.SH,0.09960571975512734,2023-11-24,1.6258773148119152,3,0.012602454725989807,risk_off_scaled
510880.SH,0.1523900187452047,2023-12-08,1.5763545398932828,1,0.004721473464424504,risk_off_scaled
512100.SH,0.12827832619447738,2023-12-08,0.9172962241731579,2,0.008603514073525293,risk_off_scaled
510500.SH,0.10398073120652769,2023-12-08,0.9119079305450419,3,0.006919603482298532,risk_off_scaled
588080.SH,0.09232505461551245,2023-12-22,1.5240470100990526,1,0.00985759630323298,risk_off_scaled
510880.SH,0.1523900187452047,2023-12-22,1.3778807064201473,2,0.005331427124014071,risk_off_scaled
159995.SZ,0.07696959841006708,2023-12-22,0.6525987246776589,3,0.011824189496545734,risk_off_scaled
510880.SH,0.1523900187452047,2024-01-05,0.826007943923705,1,0.007162220683481176,risk_off_scaled
516160.SH,0.05909591326124066,2024-01-05,1.6477284224744835,2,0.019299874197833924,risk_off_scaled
