date,symbol,quantity,close,market_value,avg_cost,weight
2023-07-10,159915.SZ,55200,2.145,118404.0,2.1287019190499996,0.11798769097029904
2023-07-10,512660.SH,110100,1.106,121770.6,1.1028817653,0.12134245398861439
2023-07-10,516160.SH,36400,2.831,103048.4,2.7682132149,0.10268608133326376
2023-07-11,159915.SZ,55200,2.161,119287.2,2.1287019190499996,0.11872820260768761
2023-07-11,512660.SH,110100,1.112,122431.20000000001,1.1028817653,0.12185746936052087
2023-07-11,516160.SH,36400,2.821,102684.40000000001,2.7682132149,0.10220320577437343
2023-07-12,159915.SZ,55200,2.139,118072.79999999999,2.1287019190499996,0.11789475408249642
2023-07-12,512660.SH,110100,1.092,120229.20000000001,1.1028817653,0.12004790237493547
2023-07-12,516160.SH,36400,2.827,102902.8,2.7682132149,0.1027476294320141
2023-07-13,159915.SZ,55200,2.182,120446.4,2.1287019190499996,0.11978855590739695
2023-07-13,512660.SH,110100,1.099,120999.9,1.1028817653,0.12033903284730336
2023-07-13,516160.SH,36400,2.85,103740.0,2.7682132149,0.10317340152825955
2023-07-14,159915.SZ,55200,2.169,119728.8,2.1287019190499996,0.11942002630380082
2023-07-14,512660.SH,110100,1.094,120449.40000000001,1.1028817653,0.1201387679178028
2023-07-14,516160.SH,36400,2.805,102102.0,2.7682132149,0.10183868480825559
2023-07-17,159915.SZ,55200,2.152,118790.40000000001,2.1287019190499996,0.1186160686962406
2023-07-17,512660.SH,110100,1.099,120999.9,1.1028817653,0.12082232613610393
2023-07-17,516160.SH,36400,2.785,101374.0,2.7682132149,0.10122522820036546
2023-07-18,159915.SZ,55200,2.147,118514.4,2.1287019190499996,0.11842896407971584
2023-07-18,512660.SH,110100,1.1,121110.00000000001,1.1028817653,0.12102269293600093
2023-07-18,516160.SH,36400,2.769,100791.6,2.7682132149,0.10071894028014393
2023-07-19,159915.SZ,55200,2.125,117300.0,2.1287019190499996,0.11764157104434474
2023-07-19,512660.SH,110100,1.091,120119.09999999999,1.1028817653,0.12046888010599104
2023-07-19,516160.SH,36400,2.73,99372.0,2.7682132149,0.0996613657103037
2023-07-20,159915.SZ,55200,2.103,116085.6,2.1287019190499996,0.11684970232472164
2023-07-20,512660.SH,110100,1.07,117807.0,1.1028817653,0.11858243297849588
2023-07-20,516160.SH,36400,2.727,99262.79999999999,2.7682132149,0.09991617075604879
2023-07-21,159915.SZ,55200,2.11,116472.0,2.1287019190499996,0.11733089610489417
2023-07-21,512660.SH,110100,1.067,117476.7,1.1028817653,0.11834300503507986
2023-07-21,516160.SH,36400,2.704,98425.6,2.7682132149,0.0991514170587083
2023-07-24,510880.SH,44600,2.56,114176.0,2.5560435830999997,0.11505329236095727
2023-07-24,512010.SH,270900,0.431,116757.9,0.42834246419999994,0.11765503086595616
2023-07-24,512880.SH,119400,0.898,107221.2,0.89571613425,0.10804505387202801
2023-07-25,510880.SH,44600,2.602,116049.2,2.5560435830999997,0.11585317592424532
2023-07-25,512010.SH,270900,0.436,118112.4,0.42834246419999994,0.11791289087761771
2023-07-25,512880.SH,119400,0.949,113310.59999999999,0.89571613425,0.11311920182027788
2023-07-26,510880.SH,44600,2.609,116361.4,2.5560435830999997,0.11604464403671672
2023-07-26,512010.SH,270900,0.44,119196.0,0.42834246419999994,0.11887152776264712
2023-07-26,512880.SH,119400,0.946,112952.4,0.89571613425,0.11264492392746084
2023-07-27,510880.SH,44600,2.618,116762.79999999999,2.5560435830999997,0.11650556685402476
2023-07-27,512010.SH,270900,0.441,119466.9,0.42834246419999994,0.11920370961293401
2023-07-27,512880.SH,119400,0.936,111758.40000000001,0.89571613425,0.1115121917485607
2023-07-28,510880.SH,44600,2.67,119082.0,2.5560435830999997,0.11719575721880536
2023-07-28,512010.SH,270900,0.448,121363.2,0.42834246419999994,0.11944082331920289
2023-07-28,512880.SH,119400,1.017,121429.79999999999,0.89571613425,0.1195063683842066
2023-07-31,510880.SH,44600,2.69,119974.0,2.5560435830999997,0.1183725023904003
2023-07-31,512010.SH,270900,0.437,118383.3,0.42834246419999994,0.11680303617645053
2023-07-31,512880.SH,119400,1.013,120952.19999999998,0.89571613425,0.1193376446865502
2023-08-01,510880.SH,44600,2.694,120152.4,2.5560435830999997,0.11861899981343421
2023-08-01,512010.SH,270900,0.435,117841.5,0.42834246419999994,0.11633759181268795
2023-08-01,512880.SH,119400,1.011,120713.4,0.89571613425,0.11917284026019463
2023-08-02,510880.SH,44600,2.655,118412.99999999999,2.5560435830999997,0.11722583006571871
2023-08-02,512010.SH,270900,0.428,115945.2,0.42834246419999994,0.11478277141982528
2023-08-02,512880.SH,119400,1.018,121549.2,0.89571613425,0.1203305875522456
2023-08-03,510880.SH,44600,2.671,119126.59999999999,2.5560435830999997,0.11716241841251658
2023-08-03,512010.SH,270900,0.434,117570.6,0.42834246419999994,0.11563207403057439
2023-08-03,512880.SH,119400,1.054,125847.6,0.89571613425,0.1237726013116384
2023-08-04,510880.SH,44600,2.66,118636.0,2.5560435830999997,0.11670615813392567
2023-08-04,512010.SH,270900,0.431,116757.9,0.42834246419999994,0.11485860902917393
2023-08-04,512880.SH,119400,1.063,126922.2,0.89571613425,0.12485756721320458
2023-08-07,512880.SH,104900,1.066,111823.40000000001,0.89571613425,0.11028342584721443
2023-08-07,159928.SZ,131200,0.979,128444.8,0.9867889478999999,0.12667592450471266
2023-08-07,510300.SH,39000,3.783,147537.0,3.7990373693999993,0.14550519657978986
2023-08-08,512880.SH,104900,1.059,111089.09999999999,0.89571613425,0.10970197491902893
2023-08-08,159928.SZ,131200,0.979,128444.8,0.9867889478999999,0.12684096124714025
2023-08-08,510300.SH,39000,3.768,146952.0,3.7990373693999993,0.1451170692561299
2023-08-09,512880.SH,104900,1.053,110459.7,0.89571613425,0.10921025971565697
2023-08-09,159928.SZ,131200,0.977,128182.4,0.9867889478999999,0.12673249334351105
2023-08-09,510300.SH,39000,3.76,146640.0,3.7990373693999993,0.14498131431376274
2023-08-10,512880.SH,104900,1.074,112662.6,0.89571613425,0.11113917246838657
2023-08-10,159928.SZ,131200,0.976,128051.2,0.9867889478999999,0.1263196872927117
2023-08-10,510300.SH,39000,3.765,146835.0,3.7990373693999993,0.14484949210648024
2023-08-11,512880.SH,104900,1.027,107732.29999999999,0.89571613425,0.10745514246038512
2023-08-11,159928.SZ,131200,0.957,125558.4,0.9867889478999999,0.12523538213792912
2023-08-11,510300.SH,39000,3.67,143130.0,3.7990373693999993,0.14276177655498792
2023-08-14,512880.SH,104900,1.017,106683.29999999999,0.89571613425,0.1067864465286426
2023-08-14,159928.SZ,131200,0.946,124115.2,0.9867889478999999,0.12423520052521606
2023-08-14,510300.SH,39000,3.643,142077.0,3.7990373693999993,0.14221436685451197
2023-08-15,512880.SH,104900,1.036,108676.40000000001,0.89571613425,0.10863876905635753
2023-08-15,159928.SZ,131200,0.942,123590.4,0.9867889478999999,0.12354760484505235
2023-08-15,510300.SH,39000,3.639,141921.0,3.7990373693999993,0.1418718575812901
2023-08-16,512880.SH,104900,1.038,108886.2,0.89571613425,0.10901032068230639
2023-08-16,159928.SZ,131200,0.938,123065.59999999999,0.9867889478999999,0.12320588395003632
2023-08-16,510300.SH,39000,3.609,140751.0,3.7990373693999993,0.14091144374911885
2023-08-17,512880.SH,104900,1.038,108886.2,0.89571613425,0.10872663431866672
2023-08-17,159928.SZ,131200,0.954,125164.79999999999,0.9867889478999999,0.12498137908356666
2023-08-17,510300.SH,39000,3.622,141258.0,3.7990373693999993,0.1410509955401715
2023-08-18,512880.SH,104900,1.021,107102.9,0.89571613425,0.1076291758931424
2023-08-18,159928.SZ,131200,0.934,122540.8,0.9867889478999999,0.12314293373275965
2023-08-18,510300.SH,39000,3.572,139308.0,3.7990373693999993,0.1399925234080672
2023-08-21,512880.SH,106000,0.985,104410.0,0.896954509271934,0.10578674782229346
2023-08-21,159915.SZ,62700,2.035,127594.50000000001,2.0626491091499997,0.12927695809799467
2023-08-21,510880.SH,60100,2.588,155538.80000000002,2.6150907919499997,0.15758973098536672
2023-08-22,512880.SH,106000,1.004,106424.0,0.896954509271934,0.10746973093695313
2023-08-22,159915.SZ,62700,2.038,127782.59999999999,2.0626491091499997,0.12903820228918575
2023-08-22,510880.SH,60100,2.606,156620.6,2.6150907919499997,0.15815956683815832
2023-08-23,512880.SH,106000,0.977,103562.0,0.896954509271934,0.10518495862743926
2023-08-23,159915.SZ,62700,1.987,124584.90000000001,2.0626491091499997,0.12653731631393425
2023-08-23,510880.SH,60100,2.612,156981.2,2.6150907919499997,0.15944131078277526
2023-08-24,512880.SH,106000,0.992,105152.0,0.896954509271934,0.10654866866159834
2023-08-24,159915.SZ,62700,2.014,126277.79999999999,2.0626491091499997,0.12795506953282468
2023-08-24,510880.SH,60100,2.596,156019.6,2.6150907919499997,0.15809191137700765
2023-08-25,512880.SH,106000,0.998,105788.0,0.896954509271934,0.10726113183720276
2023-08-25,159915.SZ,62700,1.991,124835.70000000001,2.0626491091499997,0.1265740771702792
2023-08-25,510880.SH,60100,2.599,156199.90000000002,2.6150907919499997,0.15837503371703682
2023-08-28,512880.SH,106000,1.023,108437.99999999999,0.896954509271934,0.10924296437323339
2023-08-28,159915.SZ,62700,2.01,126026.99999999999,2.0626491091499997,0.1269625322402247
2023-08-28,510880.SH,60100,2.641,158724.1,2.6150907919499997,0.15990235158776017
2023-08-29,512880.SH,106000,1.016,107696.0,0.896954509271934,0.10818680778908296
2023-08-29,159915.SZ,62700,2.067,129600.90000000001,2.0626491091499997,0.1301915359678369
2023-08-29,510880.SH,60100,2.641,158724.1,2.6150907919499997,0.1594474604274549
2023-08-30,512880.SH,106000,0.987,104622.0,0.896954509271934,0.10562292183289211
2023-08-30,159915.SZ,62700,2.066,129538.19999999998,2.0626491091499997,0.13077749587059645
2023-08-30,510880.SH,60100,2.611,156921.1,2.6150907919499997,0.15842236890167888
2023-08-31,512880.SH,106000,0.968,102608.0,0.896954509271934,0.1041020169186604
2023-08-31,159915.SZ,62700,2.052,128660.40000000001,2.0626491091499997,0.13053375114573537
2023-08-31,510880.SH,60100,2.578,154937.8,2.6150907919499997,0.15719376147025593
2023-09-01,512880.SH,106000,0.969,102714.0,0.896954509271934,0.1040405976775942
2023-09-01,159915.SZ,62700,2.049,128472.3,2.0626491091499997,0.1301315777500164
2023-09-01,510880.SH,60100,2.606,156620.6,2.6150907919499997,0.15864342575134266
2023-09-04,512880.SH,109600,0.976,106969.59999999999,0.8995139542228558,0.10784633013456012
2023-09-04,510880.SH,59800,2.652,158589.6,2.6150907919499997,0.1598894111739021
2023-09-04,512010.SH,249700,0.42,104874.0,0.41733366255,0.10573355445408657
2023-09-05,512880.SH,109600,0.967,105983.2,0.8995139542228558,0.10716744731183654
2023-09-05,510880.SH,59800,2.628,157154.4,2.6150907919499997,0.15891042997213978
2023-09-05,512010.SH,249700,0.418,104374.59999999999,0.41733366255,0.10554087295150565
2023-09-06,512880.SH,109600,0.964,105654.4,0.8995139542228558,0.10705216282719741
2023-09-06,510880.SH,59800,2.625,156975.0,2.6150907919499997,0.15905171256283993
2023-09-06,512010.SH,249700,0.412,102876.4,0.41733366255,0.10423741106736578
2023-09-07,512880.SH,109600,0.959,105106.4,0.8995139542228558,0.10679712002453437
2023-09-07,510880.SH,59800,2.617,156496.6,2.6150907919499997,0.1590139722569848
2023-09-07,512010.SH,249700,0.405,101128.5,0.41733366255,0.10275523233981114
2023-09-08,512880.SH,109600,0.964,105654.4,0.8995139542228558,0.10741813474153608
2023-09-08,510880.SH,59800,2.598,155360.4,2.6150907919499997,0.15795389856644818
2023-09-08,512010.SH,249700,0.405,101128.5,0.41733366255,0.10281668192909554
2023-09-11,512880.SH,109600,0.979,107298.4,0.8995139542228558,0.10849428243157028
2023-09-11,510880.SH,59800,2.619,156616.2,2.6150907919499997,0.15836174850845214
2023-09-11,512010.SH,249700,0.415,103625.5,0.41733366255,0.10478044653147378
2023-09-12,512880.SH,109600,0.968,106092.8,0.8995139542228558,0.10749306254390555
2023-09-12,510880.SH,59800,2.614,156317.19999999998,2.6150907919499997,0.15838034773602158
2023-09-12,512010.SH,249700,0.413,103126.09999999999,0.41733366255,0.10448720664558817
2023-09-13,512880.SH,109600,0.957,104887.2,0.8995139542228558,0.10635862248347257
2023-09-13,510880.SH,59800,2.629,157214.2,2.6150907919499997,0.15941969798832606
2023-09-13,512010.SH,249700,0.411,102626.7,0.41733366255,0.10406641079201842
2023-09-14,512880.SH,109600,0.961,105325.59999999999,0.8995139542228558,0.10651039379405203
2023-09-14,510880.SH,59800,2.667,159486.59999999998,2.6150907919499997,0.16128064374543755
2023-09-14,512010.SH,249700,0.411,102626.7,0.41733366255,0.10378113422362692
2023-09-15,512880.SH,109600,0.957,104887.2,0.8995139542228558,0.10594071031006992
2023-09-15,510880.SH,59800,2.669,159606.2,2.6150907919499997,0.16120932008759015
2023-09-15,512010.SH,249700,0.417,104124.9,0.41733366255,0.10517075359972428
2023-09-18,512880.SH,112200,0.955,107151.0,0.9007626174939839,0.10832107992457211
2023-09-18,510880.SH,58600,2.671,156520.59999999998,2.6150907919499997,0.15822979181194743
2023-09-18,159995.SZ,86100,0.951,81881.09999999999,0.9587665436999997,0.08277523473800413
2023-09-19,512880.SH,112200,0.956,107263.2,0.9007626174939839,0.10832517227800603
2023-09-19,510880.SH,58600,2.692,157751.2,2.6150907919499997,0.15931303482519807
2023-09-19,159995.SZ,86100,0.947,81536.7,0.9587665436999997,0.08234396395483347
2023-09-20,512880.SH,112200,0.952,106814.4,0.9007626174939839,0.10799181964292785
2023-09-20,510880.SH,58600,2.7,158220.0,2.6150907919499997,0.1599640657430463
2023-09-20,159995.SZ,86100,0.934,80417.40000000001,0.9587665436999997,0.08130384439694636
2023-09-21,512880.SH,112200,0.945,106029.0,0.9007626174939839,0.10743205833706318
2023-09-21,510880.SH,58600,2.681,157106.6,2.6150907919499997,0.15918555693572184
2023-09-21,159995.SZ,86100,0.931,80159.1,0.9587665436999997,0.081219827664568
2023-09-22,512880.SH,112200,0.974,109282.8,0.9007626174939839,0.11008241217354042
