date,symbol,quantity,close,market_value,avg_cost,weight
2023-05-22,510500.SH,42200,5.909,249359.8,5.921734487549999,0.25044702834474136
2023-05-22,512660.SH,226100,1.1,248710.00000000003,1.10588416575,0.24979439516562263
2023-05-22,512880.SH,269800,0.926,249834.80000000002,0.9267409389000001,0.25092409938210886
2023-05-22,588000.SH,230400,1.075,247680.0,1.0848673626000003,0.24875990428459413
2023-05-23,510500.SH,42200,5.844,246616.80000000002,5.921734487549999,0.2511672858546765
2023-05-23,512660.SH,226100,1.082,244640.2,1.10588416575,0.24915421433148605
2023-05-23,512880.SH,269800,0.913,246327.40000000002,0.9267409389000001,0.25087254594836705
2023-05-23,588000.SH,230400,1.06,244224.0,1.0848673626000003,0.24873033475648257
2023-05-24,510500.SH,42200,5.798,244675.6,5.921734487549999,0.2512374836353193
2023-05-24,512660.SH,226100,1.077,243509.69999999998,1.10588416575,0.25004031570287966
2023-05-24,512880.SH,269800,0.899,242550.2,0.9267409389000001,0.24905508315190977
2023-05-24,588000.SH,230400,1.055,243072.0,1.0848673626000003,0.24959087715409434
2023-05-25,510500.SH,42200,5.78,243916.0,5.921734487549999,0.24969132307600525
2023-05-25,512660.SH,226100,1.081,244414.09999999998,1.10588416575,0.2502012168428108
2023-05-25,512880.SH,269800,0.901,243089.80000000002,0.9267409389000001,0.2488455607187782
2023-05-25,588000.SH,230400,1.065,245376.0,1.0848673626000003,0.2511858922378928
2023-05-26,510500.SH,42200,5.833,246152.6,5.921734487549999,0.2504388995594298
2023-05-26,512660.SH,226100,1.078,243735.80000000002,1.10588416575,0.24798001538572928
2023-05-26,512880.SH,269800,0.903,243629.4,0.9267409389000001,0.24787176262336508
2023-05-26,588000.SH,230400,1.082,249292.80000000002,1.0848673626000003,0.253633780427625
2023-05-29,510500.SH,42100,5.826,245274.59999999998,5.921734487549999,0.2507154329513392
2023-05-29,512660.SH,226700,1.08,244836.00000000003,1.105860327640384,0.25026710365473676
2023-05-29,512880.SH,272600,0.894,243704.4,0.9265406174439472,0.24911040180331084
2023-05-29,588000.SH,227100,1.072,243451.2,1.0848673626000003,0.24885158516423256
2023-05-30,510500.SH,42100,5.859,246663.9,5.921734487549999,0.250985858591906
2023-05-30,512660.SH,226700,1.072,243022.40000000002,1.105860327640384,0.24728055350242018
2023-05-30,512880.SH,272600,0.897,244522.2,0.9265406174439472,0.24880663247350648
2023-05-30,588000.SH,227100,1.09,247539.00000000003,1.0848673626000003,0.2518762917880639
2023-05-31,510500.SH,42100,5.852,246369.2,5.921734487549999,0.2505416527145997
2023-05-31,512660.SH,226700,1.076,243929.2,1.105860327640384,0.24806032942977504
2023-05-31,512880.SH,272600,0.891,242886.6,0.9265406174439472,0.24700007219339873
2023-05-31,588000.SH,227100,1.097,249128.69999999998,1.0848673626000003,0.25334788697872823
2023-06-01,510500.SH,42100,5.862,246790.2,5.921734487549999,0.2499746846795796
2023-06-01,512660.SH,226700,1.086,246196.2,1.105860327640384,0.24937301993478958
2023-06-01,512880.SH,272600,0.893,243431.80000000002,0.9265406174439472,0.2465729491932114
2023-06-01,588000.SH,227100,1.1,249810.00000000003,1.0848673626000003,0.2530334510033453
2023-06-02,510500.SH,42100,5.914,248979.4,5.921734487549999,0.2515641280118109
2023-06-02,512660.SH,226700,1.08,244836.00000000003,1.105860327640384,0.24737771416390164
2023-06-02,512880.SH,272600,0.899,245067.4,0.9265406174439472,0.24761151639501766
2023-06-02,588000.SH,227100,1.1,249810.00000000003,1.0848673626000003,0.2524033507134746
2023-06-05,510500.SH,41800,5.901,246661.8,5.921734487549999,0.2505753399741628
2023-06-05,512660.SH,229400,1.069,245228.59999999998,1.1055605561293596,0.2491194008005617
2023-06-05,512880.SH,275100,0.894,245939.4,0.9263125992919666,0.24984147836447163
2023-06-05,588000.SH,223800,1.096,245284.80000000002,1.0848673626000003,0.24917649247064014
2023-06-06,510500.SH,41800,5.787,241896.6,5.921734487549999,0.25078726348058006
2023-06-06,512660.SH,229400,1.046,239952.40000000002,1.1055605561293596,0.2487716063871817
2023-06-06,512880.SH,275100,0.882,242638.2,0.9263125992919666,0.25155612023423923
2023-06-06,588000.SH,223800,1.067,238794.59999999998,1.0848673626000003,0.24757125262587285
2023-06-07,510500.SH,41800,5.791,242063.80000000002,5.921734487549999,0.2514403936538171
2023-06-07,512660.SH,229400,1.038,238117.2,1.1055605561293596,0.24734091798833485
2023-06-07,512880.SH,275100,0.883,242913.3,0.9263125992919666,0.25232279992195344
