trade_date,signal_date,symbol,side,quantity,price,gross_amount,commission,stamp_duty,net_amount,realized_pnl
2024-09-23,2024-09-20,512880.SH,SELL,3500,0.815592,2854.572,5.0,0.0,2849.572,-1.7076273499992567
2024-09-23,2024-09-20,512660.SH,BUY,4200,0.788394,3311.2548,5.0,0.0,3316.2548,0.0
2024-09-23,2024-09-20,588000.SH,BUY,2700,0.678339,1831.5153,5.0,0.0,1836.5153,0.0
2024-09-30,2024-09-27,512880.SH,SELL,13600,1.09945,14952.52,5.0,0.0,14947.52,3868.2620194400024
2024-09-30,2024-09-27,588000.SH,SELL,258800,0.8495750000000001,219870.01,65.96100299999999,0.0,219804.048997,25065.496050881542
2024-09-30,2024-09-27,510300.SH,BUY,1000,3.7978979999999996,3797.8979999999997,5.0,0.0,3802.8979999999997,0.0
2024-09-30,2024-09-27,512010.SH,BUY,581700,0.3811905,221738.51385,66.52155415499999,0.0,221805.035404155,0.0
2024-09-30,2024-09-27,512660.SH,BUY,9800,0.9534765,9344.0697,5.0,0.0,9349.0697,0.0
2024-10-08,2024-09-30,510300.SH,SELL,1200,4.442777500000001,5331.333000000001,5.0,0.0,5326.333000000001,1505.5506508825424
2024-10-08,2024-09-30,512010.SH,SELL,3400,0.4387805,1491.8537000000001,5.0,0.0,1486.8537000000001,190.41718569
2024-10-08,2024-09-30,512660.SH,SELL,1700,1.09945,1869.065,5.0,0.0,1864.065,328.35793693029973
2024-10-08,2024-09-30,512880.SH,BUY,7000,1.2186089999999998,8530.262999999999,5.0,0.0,8535.262999999999,0.0
2024-10-14,2024-10-11,512660.SH,SELL,230800,0.9905045,228608.4386,68.58253158,0.0,228539.85606842,20045.038329310104
2024-10-14,2024-10-11,512880.SH,SELL,9000,1.1264365,10137.9285,5.0,0.0,10132.9285,2678.7329460726496
2024-10-14,2024-10-11,510300.SH,BUY,2400,3.7778879999999995,9066.931199999999,5.0,0.0,9071.931199999999,0.0
2024-10-14,2024-10-11,512010.SH,BUY,13200,0.38019,5018.508,5.0,0.0,5023.508,0.0
2024-10-14,2024-10-11,588000.SH,BUY,236800,0.9494744999999999,224835.5616,67.45066847999999,0.0,224903.01226848,0.0
2024-10-21,2024-10-18,512010.SH,SELL,591500,0.37581200000000003,222292.798,66.6878394,0.0,222226.11016060002,-3305.996729245002
2024-10-21,2024-10-18,588000.SH,SELL,16400,1.0494750000000002,17211.390000000003,5.163417000000001,0.0,17206.226583000003,1630.1733684600022
2024-10-21,2024-10-18,159915.SZ,BUY,107000,2.1630809999999996,231449.66699999996,69.43490009999998,0.0,231519.10190009995,0.0
2024-10-21,2024-10-18,510300.SH,BUY,1300,3.807903,4950.2739,5.0,0.0,4955.2739,0.0
2024-10-21,2024-10-18,512880.SH,BUY,2700,1.1455724999999999,3093.0457499999998,5.0,0.0,3098.0457499999998,0.0
2024-10-28,2024-10-25,159915.SZ,SELL,1300,2.1919035,2849.47455,5.0,0.0,2844.47455,31.625648410000395
2024-10-28,2024-10-25,510300.SH,SELL,200,3.822088,764.4176,5.0,0.0,759.4176,115.2308723283802
2024-10-28,2024-10-25,512880.SH,BUY,200,1.1465729999999998,229.31459999999996,5.0,0.0,234.31459999999996,0.0
2024-10-28,2024-10-25,588000.SH,BUY,2600,1.04052,2705.352,5.0,0.0,2710.352,0.0
2024-11-04,2024-11-01,510300.SH,SELL,60600,3.7691145,228408.33870000002,68.52250161,0.0,228339.81619839004,33151.23771388925
2024-11-04,2024-11-01,512880.SH,SELL,7600,1.1584205,8803.9958,5.0,0.0,8798.9958,2469.386551807732
2024-11-04,2024-11-01,159915.SZ,BUY,2700,2.0820404999999997,5621.509349999999,5.0,0.0,5626.509349999999,0.0
2024-11-04,2024-11-01,516160.SH,BUY,105900,2.131065,225679.7835,67.70393504999998,0.0,225747.48743505,0.0
2024-11-04,2024-11-01,588000.SH,BUY,6100,0.9854924999999999,6011.504249999999,5.0,0.0,6016.504249999999,0.0
2024-11-11,2024-11-08,512880.SH,SELL,6500,1.29935,8445.775,5.0,0.0,8440.775,3027.293406151349
2024-11-11,2024-11-08,588000.SH,SELL,2900,1.0814590000000002,3136.2311000000004,5.0,0.0,3131.2311000000004,371.0562227349369
2024-11-11,2024-11-08,159915.SZ,BUY,300,2.251125,675.3375,5.0,0.0,680.3375,0.0
2024-11-11,2024-11-08,516160.SH,BUY,4800,2.211105,10613.304,5.0,0.0,10618.304,0.0
2024-11-18,2024-11-15,159915.SZ,SELL,1800,2.2038975,3967.0155,5.0,0.0,3962.0155,70.35423295935607
2024-11-18,2024-11-15,516160.SH,SELL,1600,2.15892,3454.2720000000004,5.0,0.0,3449.2720000000004,32.96426471472523
2024-11-18,2024-11-15,512880.SH,BUY,5800,1.2156075,7050.523499999999,5.0,0.0,7055.523499999999,0.0
2024-11-18,2024-11-15,588000.SH,BUY,500,1.04052,520.26,5.0,0.0,525.26,0.0
2024-11-25,2024-11-22,516160.SH,SELL,1100,2.1299345,2342.9279500000002,5.0,0.0,2337.9279500000002,-10.78361800862649
2024-11-25,2024-11-22,588000.SH,SELL,1200,1.0204895,1224.5874000000001,5.0,0.0,1219.5874000000001,77.18475107185736
2024-11-25,2024-11-22,159915.SZ,BUY,700,2.14107,1498.749,5.0,0.0,1503.749,0.0
2024-11-25,2024-11-22,512880.SH,BUY,1600,1.1775885,1884.1416,5.0,0.0,1889.1416,0.0
2024-12-02,2024-11-29,512880.SH,SELL,700,1.2073960000000001,845.1772000000001,5.0,0.0,840.1772000000001,247.2321855445798
2024-12-02,2024-11-29,588000.SH,SELL,3400,1.0594700000000001,3602.1980000000003,5.0,0.0,3597.1980000000003,360.39049470359623
2024-12-02,2024-11-29,159915.SZ,BUY,800,2.173086,1738.4688,5.0,0.0,1743.4688,0.0
2024-12-02,2024-11-29,516160.SH,BUY,1400,2.153076,3014.3064,5.0,0.0,3019.3064,0.0
2024-12-09,2024-12-06,159915.SZ,SELL,1000,2.2178904999999998,2217.8905,5.0,0.0,2212.8905,50.81802415618631
2024-12-09,2024-12-06,512880.SH,SELL,2700,1.2393800000000001,3346.3260000000005,5.0,0.0,3341.3260000000005,1054.252372814808
2024-12-09,2024-12-06,516160.SH,BUY,1700,2.1460725,3648.32325,5.0,0.0,3653.32325,0.0
2024-12-09,2024-12-06,588000.SH,BUY,1700,1.0655325,1811.40525,5.0,0.0,1816.40525,0.0
2024-12-16,2024-12-13,159915.SZ,SELL,800,2.188905,1751.124,5.0,0.0,1746.124,16.46601932494923
2024-12-16,2024-12-13,512880.SH,SELL,500,1.2173910000000001,608.6955,5.0,0.0,603.6955,180.16334681755694
2024-12-16,2024-12-13,516160.SH,BUY,600,2.091045,1254.627,5.0,0.0,1259.627,0.0
2024-12-16,2024-12-13,588000.SH,BUY,800,1.04052,832.4159999999999,5.0,0.0,837.4159999999999,0.0
2024-12-23,2024-12-20,516160.SH,SELL,111700,2.0419785000000004,228088.99845000004,68.42669953500001,0.0,228020.57175046505,-10512.457031291036
2024-12-23,2024-12-20,588000.SH,SELL,6700,1.0644675,7131.932249999999,5.0,0.0,7126.932249999999,740.3493150025915
2024-12-23,2024-12-20,159915.SZ,BUY,700,2.1640814999999995,1514.8570499999996,5.0,0.0,1519.8570499999996,0.0
2024-12-23,2024-12-20,510500.SH,BUY,39600,5.8599285,232053.16859999998,69.61595057999999,0.0,232122.78455057996,0.0
2024-12-23,2024-12-20,512880.SH,BUY,1600,1.2016005,1922.5608000000002,5.0,0.0,1927.5608000000002,0.0
2024-12-30,2024-12-27,512880.SH,SELL,1400,1.2083955000000002,1691.7537000000002,5.0,0.0,1686.7537000000002,496.71901990580386
2024-12-30,2024-12-27,159915.SZ,BUY,200,2.1590789999999997,431.81579999999997,5.0,0.0,436.81579999999997,0.0
2024-12-30,2024-12-27,510500.SH,BUY,100,5.8379175,583.79175,5.0,0.0,588.79175,0.0
2025-01-06,2025-01-03,588000.SH,SELL,15300,1.0644675,16286.352749999998,5.0,0.0,16281.352749999998,1697.0663461999484
2025-01-06,2025-01-03,159915.SZ,BUY,1600,1.9789889999999999,3166.3824,5.0,0.0,3171.3824,0.0
2025-01-06,2025-01-03,510500.SH,BUY,500,5.364681,2682.3405,5.0,0.0,2687.3405,0.0
2025-01-06,2025-01-03,512880.SH,BUY,10000,1.0695344999999998,10695.344999999998,5.0,0.0,10700.344999999998,0.0
2025-01-13,2025-01-10,588000.SH,SELL,3900,1.0644675,4151.42325,5.0,0.0,4146.42325,428.8600490313597
2025-01-13,2025-01-10,159915.SZ,BUY,1300,1.9169579999999997,2492.0453999999995,5.0,0.0,2497.0453999999995,0.0
2025-01-13,2025-01-10,512880.SH,BUY,1400,1.0415204999999998,1458.1286999999998,5.0,0.0,1463.1286999999998,0.0
2025-01-20,2025-01-17,159915.SZ,SELL,2200,2.0459765,4501.1483,5.0,0.0,4496.1483,-248.63846145734806
2025-01-20,2025-01-17,510500.SH,SELL,300,5.5502235,1665.06705,5.0,0.0,1660.06705,-96.64128433268615
2025-01-20,2025-01-17,512880.SH,SELL,3100,1.1064465,3429.98415,5.0,0.0,3424.98415,752.1951446622293
2025-01-20,2025-01-17,588000.SH,BUY,9300,1.0655325,9909.45225,5.0,0.0,9914.45225,0.0
2025-01-27,2025-01-24,159915.SZ,SELL,1000,2.084957,2084.9570000000003,5.0,0.0,2079.9570000000003,-76.76425520788507
2025-01-27,2025-01-24,512880.SH,SELL,200,1.1174410000000001,223.48820000000003,5.0,0.0,218.48820000000003,46.050199655627694
2025-01-27,2025-01-24,588000.SH,BUY,2000,1.0655325,2131.065,5.0,0.0,2136.065,0.0
2025-02-05,2025-01-27,510500.SH,SELL,300,5.573212,1671.9636,5.0,0.0,1666.9636,-89.74473433268622
2025-02-05,2025-01-27,588000.SH,SELL,2400,1.0644675,2554.7219999999998,5.0,0.0,2549.7219999999998,247.37232876932194
2025-02-05,2025-01-27,159915.SZ,BUY,1000,2.0440215,2044.0214999999998,5.0,0.0,2049.0215,0.0
2025-02-05,2025-01-27,512880.SH,BUY,1900,1.0955475,2081.54025,5.0,0.0,2086.54025,0.0
2025-02-10,2025-02-07,159915.SZ,SELL,2000,2.13893,4277.860000000001,5.0,0.0,4272.860000000001,-38.591757084755955
2025-02-10,2025-02-07,510500.SH,SELL,300,5.7781095,1733.4328500000001,5.0,0.0,1728.4328500000001,-28.27548433268612
2025-02-10,2025-02-07,512880.SH,SELL,300,1.1274359999999999,338.2308,5.0,0.0,333.2308,73.90755988949132
2025-02-10,2025-02-07,588000.SH,BUY,5900,1.0655325,6286.64175,5.0,0.0,6291.64175,0.0
2025-02-17,2025-02-14,159915.SZ,SELL,1100,2.196901,2416.5911,5.0,0.0,2411.5911,40.29263360338382
2025-02-17,2025-02-14,510500.SH,SELL,200,5.9080445,1181.6089,5.0,0.0,1176.6089,5.470010444875697
2025-02-17,2025-02-14,512880.SH,BUY,200,1.1455724999999999,229.11449999999996,5.0,0.0,234.11449999999996,0.0
2025-02-17,2025-02-14,588000.SH,BUY,3500,1.0655325,3729.36375,5.0,0.0,3734.36375,0.0
2025-02-24,2025-02-21,159915.SZ,SELL,1000,2.2308840000000005,2230.8840000000005,5.0,0.0,2225.8840000000005,70.1581214576222
2025-02-24,2025-02-21,510500.SH,SELL,300,5.983007,1794.9021,5.0,0.0,1789.9021,33.193765667313755
2025-02-24,2025-02-21,512880.SH,SELL,201800,1.13943,229936.974,68.98109219999999,0.0,229867.99290779998,55368.66105353818
2025-02-24,2025-02-21,510300.SH,BUY,60200,3.8609294999999997,232427.95589999997,69.72838676999999,0.0,232497.68428676997,0.0
2025-02-24,2025-02-21,588000.SH,BUY,1200,1.0655325,1278.639,5.0,0.0,1283.639,0.0
2025-03-03,2025-02-28,510300.SH,SELL,300,3.782108,1134.6324,5.0,0.0,1129.6324,-28.993933654999864
2025-03-03,2025-02-28,588000.SH,SELL,5200,1.0644675,5535.231,5.0,0.0,5530.231,514.6167308911145
2025-03-03,2025-02-28,159915.SZ,BUY,2200,2.1340665,4694.9463,5.0,0.0,4699.9463,0.0
2025-03-03,2025-02-28,510500.SH,BUY,200,5.807902499999999,1161.5804999999998,5.0,0.0,1166.5804999999998,0.0
2025-03-10,2025-03-07,159915.SZ,SELL,300,2.164917,649.4751,5.0,0.0,644.4751,-2.1222948906724923
2025-03-10,2025-03-07,510500.SH,SELL,400,5.943027,2377.2108,5.0,0.0,2372.2108,29.979773603137346
2025-03-10,2025-03-07,510300.SH,BUY,100,3.8279129999999997,382.7913,5.0,0.0,387.7913,0.0
2025-03-10,2025-03-07,588000.SH,BUY,2700,1.0655325,2876.93775,5.0,0.0,2881.93775,0.0
2025-03-17,2025-03-14,510300.SH,SELL,500,3.9050465,1952.52325,5.0,0.0,1947.52325,16.46617289070855
