date,symbol,quantity,close,market_value,avg_cost,weight
2025-04-10,512100.SH,115300,2.272,261961.59999999998,2.4169367128790396,0.3243390910492728
2025-04-10,510300.SH,74600,3.618,269902.8,3.8010389697,0.33417122518588094
2025-04-11,510500.SH,48600,5.511,267834.60000000003,5.78739912130467,0.32911415522025844
2025-04-11,512100.SH,115300,2.302,265420.6,2.4169367128790396,0.3261478410446377
2025-04-11,510300.SH,74600,3.629,270723.4,3.8010389697,0.3326639018609101
2025-05-19,510300.SH,73700,3.772,277996.39999999997,3.77601896595,0.339445999929754
2025-05-20,510300.SH,73700,3.792,279470.39999999997,3.77601896595,0.3406327421257776
2025-05-21,510300.SH,73700,3.808,280649.6,3.77601896595,0.3415790700870824
2025-05-22,510300.SH,73700,3.806,280502.2,3.77601896595,0.34146092766904523
2025-05-23,510300.SH,73700,3.777,278364.9,3.77601896595,0.33974308578401774
2025-06-03,510300.SH,74400,3.746,278702.4,3.7379885602499994,0.3401834209731149
2025-06-04,510300.SH,74400,3.763,279967.2,3.7379885602499994,0.34120048329201386
2025-06-05,510300.SH,74400,3.773,280711.2,3.7379885602499994,0.34179729190775976
2025-06-06,510300.SH,74400,3.775,280860.0,3.7379885602499994,0.34191652389820815
2025-06-30,159949.SZ,284200,0.965,274253.0,0.9537625429499998,0.33177395907169793
2025-06-30,512100.SH,108700,2.521,274032.7,2.4939939738000003,0.3315074540446481
2025-06-30,512880.SH,237800,1.136,270140.8,1.13991137085,0.3267992792158909
2025-07-01,159949.SZ,284200,0.961,273116.2,0.9537625429499998,0.33112083609860615
2025-07-01,512100.SH,108700,2.528,274793.6,2.4939939738000003,0.3331544836466893
2025-07-01,512880.SH,237800,1.13,268714.0,1.13991137085,0.32578369335616436
2025-07-02,159949.SZ,284200,0.949,269705.8,0.9537625429499998,0.32992097821790234
2025-07-02,512100.SH,108700,2.505,272293.5,2.4939939738000003,0.3330864144648591
2025-07-02,512880.SH,237800,1.124,267287.2,1.13991137085,0.32696239565157337
2025-07-03,159949.SZ,284200,0.97,275674.0,0.9537625429499998,0.3336187136789217
2025-07-03,512100.SH,108700,2.516,273489.2,2.4939939738000003,0.33097468426140064
2025-07-03,512880.SH,237800,1.131,268951.8,1.13991137085,0.32548355506007315
2025-07-04,159949.SZ,284200,0.968,275105.6,0.9537625429499998,0.3335991570157651
2025-07-04,512100.SH,108700,2.506,272402.19999999995,2.4939939738000003,0.3303209541690167
2025-07-04,512880.SH,237800,1.131,268951.8,1.13991137085,0.32613692254128107
2025-07-07,159949.SZ,281100,0.956,268731.6,0.9537625429499998,0.3269901183736326
2025-07-07,512100.SH,108400,2.509,271975.6,2.4939939738000003,0.33093738748528184
2025-07-07,512880.SH,240600,1.132,272359.19999999995,1.1397884529847464,0.33140414840736215
2025-07-08,159949.SZ,281100,0.979,275196.9,0.9537625429499998,0.32935225533009865
2025-07-08,512100.SH,108400,2.545,275878.0,2.4939939738000003,0.33016738740864066
2025-07-08,512880.SH,240600,1.146,275727.6,1.1397884529847464,0.3299873905438444
2025-07-09,159949.SZ,281100,0.983,276321.3,0.9537625429499998,0.3310726717462151
2025-07-09,512100.SH,108400,2.537,275010.8,2.4939939738000003,0.3295025042045764
2025-07-09,512880.SH,240600,1.141,274524.6,1.1397884529847464,0.32891996665498097
2025-07-10,159949.SZ,281100,0.987,277445.7,0.9537625429499998,0.33042659444928746
2025-07-10,512100.SH,108400,2.542,275552.8,2.4939939738000003,0.32817222719604455
2025-07-10,512880.SH,240600,1.155,277893.0,1.1397884529847464,0.33095931063734574
2025-07-11,159949.SZ,281100,0.993,279132.3,0.9537625429499998,0.3282288697356103
2025-07-11,512100.SH,108400,2.568,278371.2,2.4939939738000003,0.32733389988527134
2025-07-11,512880.SH,240600,1.181,284148.60000000003,1.1397884529847464,0.33412748655370966
2025-07-14,159949.SZ,283300,0.989,280183.7,0.9540732118716728,0.33100358052918366
2025-07-14,512100.SH,109200,2.566,280207.19999999995,2.494605995969964,0.33103134297268916
2025-07-14,512880.SH,236700,1.17,276939.0,1.1397884529847464,0.3271703549784359
2025-07-15,159949.SZ,283300,1.01,286133.0,0.9540732118716728,0.3366216813723842
2025-07-15,512100.SH,109200,2.557,279224.39999999997,2.494605995969964,0.32849404650353203
2025-07-15,512880.SH,236700,1.164,275518.8,1.1397884529847464,0.32413458673309836
2025-07-16,159949.SZ,283300,1.006,284999.8,0.9540732118716728,0.33563552830509086
2025-07-16,512100.SH,109200,2.568,280425.60000000003,2.494605995969964,0.33024863317894293
2025-07-16,512880.SH,236700,1.16,274572.0,1.1397884529847464,0.3233550278904947
