trade_date,signal_date,symbol,side,quantity,price,gross_amount,commission,stamp_duty,net_amount,realized_pnl
2024-11-11,2024-11-08,512880.SH,SELL,6700,1.29935,8705.645,5.0,0.0,8700.645,1314.5952646065543
2024-11-11,2024-11-08,159915.SZ,BUY,1600,2.251125,3601.8,5.0,0.0,3606.8,0.0
2024-11-11,2024-11-08,159949.SZ,BUY,4300,1.022511,4396.7973,5.0,0.0,4401.7973,0.0
2024-11-18,2024-11-15,159915.SZ,SELL,2000,2.2038975,4407.795,5.0,0.0,4402.795,390.76126870332746
2024-11-18,2024-11-15,159949.SZ,SELL,5800,1.005497,5831.882600000001,5.0,0.0,5826.882600000001,592.4359146782672
2024-11-18,2024-11-15,512880.SH,BUY,8700,1.2156075,10575.785249999999,5.0,0.0,10580.785249999999,0.0
2024-11-25,2024-11-22,159949.SZ,SELL,700,0.9785105000000001,684.95735,5.0,0.0,679.95735,48.21378453013563
2024-11-25,2024-11-22,159915.SZ,BUY,100,2.14107,214.107,5.0,0.0,219.107,0.0
2024-11-25,2024-11-22,512880.SH,BUY,600,1.1775885,706.5531,5.0,0.0,711.5531,0.0
2024-12-02,2024-11-29,512880.SH,SELL,2400,1.2073960000000001,2897.7504000000004,5.0,0.0,2892.7504000000004,237.55687910911502
2024-12-02,2024-11-29,159915.SZ,BUY,300,2.173086,651.9258,5.0,0.0,656.9258,0.0
2024-12-02,2024-11-29,159949.SZ,BUY,2100,0.9894944999999999,2077.93845,5.0,0.0,2082.93845,0.0
2024-12-09,2024-12-06,159949.SZ,SELL,500,1.0144925,507.24625000000003,5.0,0.0,502.24625000000003,50.7074610451416
2024-12-09,2024-12-06,512880.SH,SELL,500,1.2393800000000001,619.69,5.0,0.0,614.69,61.524683147732276
2024-12-09,2024-12-06,159915.SZ,BUY,400,2.2201095,888.0438,5.0,0.0,893.0438,0.0
2024-12-16,2024-12-13,159915.SZ,SELL,400,2.188905,875.562,5.0,0.0,870.562,67.70552586255087
2024-12-16,2024-12-13,159949.SZ,BUY,100,0.9994995,99.94995,5.0,0.0,104.94995,0.0
2024-12-16,2024-12-13,512880.SH,BUY,600,1.2186089999999998,731.1653999999999,5.0,0.0,736.1653999999999,0.0
2024-12-23,2024-12-20,159949.SZ,SELL,600,0.9885055,593.1033,5.0,0.0,588.1033,46.229256179598906
2024-12-23,2024-12-20,159915.SZ,BUY,100,2.1640814999999995,216.40814999999995,5.0,0.0,221.40814999999995,0.0
2024-12-23,2024-12-20,512880.SH,BUY,600,1.2016005,720.9603000000001,5.0,0.0,725.9603000000001,0.0
2024-12-30,2024-12-27,159915.SZ,SELL,145800,2.156921,314479.0818,94.34372453999998,0.0,314384.73807545996,21722.85922089411
2024-12-30,2024-12-27,159949.SZ,SELL,318900,0.985507,314278.1823,94.28345468999999,0.0,314183.89884531,26177.84455476678
2024-12-30,2024-12-27,512880.SH,SELL,1700,1.2083955000000002,2054.27235,5.0,0.0,2049.27235,167.63936943784688
2024-12-30,2024-12-27,510500.SH,BUY,54000,5.8379175,315247.545,94.57426349999999,0.0,315342.1192635,0.0
2024-12-30,2024-12-27,512100.SH,BUY,130100,2.4252119999999997,315520.08119999996,94.65602435999998,0.0,315614.73722435994,0.0
2025-01-06,2025-01-03,510500.SH,SELL,54000,5.359319,289403.226,86.8209678,0.0,289316.40503220004,-26025.714231299935
2025-01-06,2025-01-03,512100.SH,SELL,130100,2.2058965,286987.13465,86.09614039499999,0.0,286901.03850960504,-28713.698714754893
2025-01-06,2025-01-03,512880.SH,SELL,260900,1.0684655,278762.64895,83.62879468499999,0.0,278679.020155315,-10096.300214488409
2025-02-10,2025-02-07,510500.SH,BUY,50800,5.783890499999999,293821.63739999995,88.14649121999997,0.0,293909.78389121994,0.0
2025-02-10,2025-02-07,512100.SH,BUY,121700,2.415207,293930.69190000003,88.17920757,0.0,294018.87110757,0.0
2025-02-17,2025-02-14,510500.SH,SELL,1900,5.9080445,11225.28455,5.0,0.0,11220.28455,227.59578241500276
2025-02-17,2025-02-14,512100.SH,SELL,4500,2.4657665000000004,11095.949250000001,5.0,0.0,11090.949250000001,219.25722055000188
2025-02-17,2025-02-14,159915.SZ,BUY,131600,2.199099,289401.4284,86.82042851999998,0.0,289488.24882851995,0.0
