date,symbol,quantity,close,market_value,avg_cost,weight
2024-01-17,510880.SH,41900,2.581,108143.9,2.549312142392144,0.113698429525609
2024-01-17,510500.SH,21500,4.901,105371.5,5.124515427981163,0.11078363242640324
2024-01-17,516160.SH,53100,1.986,105456.6,2.0396307056999996,0.11087310336607373
2024-01-18,510880.SH,41900,2.556,107096.40000000001,2.549312142392144,0.1123381282026919
2024-01-18,510500.SH,21500,4.906,105479.0,5.124515427981163,0.11064156614687083
2024-01-18,516160.SH,53100,2.045,108589.5,2.0396307056999996,0.1139043065169904
2024-01-19,510880.SH,41900,2.534,106174.59999999999,2.549312142392144,0.11172314888570421
2024-01-19,510500.SH,21500,4.866,104618.99999999999,5.124515427981163,0.11008625521804169
2024-01-19,516160.SH,53100,2.022,107368.19999999998,2.0396307056999996,0.11297912489606805
2024-01-22,510880.SH,42300,2.465,104269.5,2.549297531116568,0.11077189010010073
2024-01-22,516160.SH,53900,1.957,105482.3,2.039046153481818,0.11206032198395365
2024-01-22,510300.SH,35100,2.995,105124.5,3.0564436580999996,0.11168020908154387
2024-01-23,510880.SH,42300,2.483,105030.90000000001,2.549297531116568,0.11127205186706776
2024-01-23,516160.SH,53900,1.977,106560.3,2.039046153481818,0.11289233195726496
2024-01-23,510300.SH,35100,3.017,105896.7,3.0564436580999996,0.11218929948187926
2024-01-24,510880.SH,42300,2.551,107907.3,2.549297531116568,0.11384107519811668
2024-01-24,516160.SH,53900,1.964,105859.59999999999,2.039046153481818,0.11168077307135431
2024-01-24,510300.SH,35100,3.068,107686.8,3.0564436580999996,0.11360844999962515
2024-01-25,510880.SH,42300,2.623,110952.90000000001,2.549297531116568,0.1162281862995402
2024-01-25,516160.SH,53900,1.996,107584.4,2.039046153481818,0.11269953003593643
2024-01-25,510300.SH,35100,3.124,109652.40000000001,3.0564436580999996,0.11486585366756255
2024-01-26,510880.SH,42300,2.664,112687.20000000001,2.549297531116568,0.11811651088856556
2024-01-26,516160.SH,53900,1.957,105482.3,2.039046153481818,0.11056447614725486
2024-01-26,510300.SH,35100,3.118,109441.8,3.0564436580999996,0.11471474631869646
2024-01-29,510880.SH,40500,2.679,108499.5,2.549297531116568,0.11400787212437251
2024-01-29,510300.SH,34600,3.088,106844.8,3.0564436580999996,0.11226916525471689
2024-01-29,512880.SH,121700,0.875,106487.5,0.8887105331999999,0.11189372561941868
2024-01-30,510880.SH,40500,2.645,107122.5,2.549297531116568,0.11311403952106293
2024-01-30,510300.SH,34600,3.032,104907.2,3.0564436580999996,0.1107748341090252
