symbol,target_weight,rebalance_date,score,rank,hold_reason
510300.SH,0.11333333333333334,2024-04-19,0.028742996468929326,2,risk_off_scaled
510500.SH,0.11333333333333334,2024-04-19,-0.003334663652489934,3,risk_off_scaled
510880.SH,0.11333333333333334,2024-04-26,0.10388252141979898,1,risk_off_scaled
510500.SH,0.11333333333333334,2024-04-26,0.054970168475634566,2,risk_off_scaled
510300.SH,0.11333333333333334,2024-04-26,0.0548978346572413,3,risk_off_scaled
510880.SH,0.33,2024-05-10,0.09049389588042622,1,keep_top_buy
510500.SH,0.33,2024-05-10,0.08819932722592497,2,keep_top_buy
510300.SH,0.33,2024-05-10,0.07765880437363672,3,keep_top_buy
510300.SH,0.33,2024-05-17,0.06449378186797823,4,keep_buffer
510880.SH,0.33,2024-05-17,0.06118398985940586,5,keep_buffer
510500.SH,0.33,2024-05-17,0.04569473763572616,7,keep_buffer
510880.SH,0.33,2024-05-24,0.05125478620253916,1,keep_top_buy
510300.SH,0.33,2024-05-24,0.031315059663573175,2,keep_top_buy
510500.SH,0.33,2024-05-24,0.012041768398954588,6,keep_buffer
510880.SH,0.33,2024-05-31,0.0747064095425655,1,keep_top_buy
510300.SH,0.33,2024-05-31,0.010051561658637232,3,keep_top_buy
510500.SH,0.33,2024-05-31,-0.02017698841466982,4,keep_buffer
510880.SH,0.11333333333333334,2024-06-07,0.0497511167338629,1,risk_off_scaled
512660.SH,0.11333333333333334,2024-06-07,-0.007651690836696657,2,risk_off_scaled
510300.SH,0.11333333333333334,2024-06-07,0.007097835545235709,3,risk_off_scaled
510880.SH,0.11333333333333334,2024-06-14,0.04944219424914316,1,risk_off_scaled
159995.SZ,0.11333333333333334,2024-06-14,-0.009166435019301145,2,risk_off_scaled
512660.SH,0.11333333333333334,2024-06-14,-0.023484471420556055,3,risk_off_scaled
510880.SH,0.11333333333333334,2024-06-21,0.04224298686915589,1,risk_off_scaled
159995.SZ,0.11333333333333334,2024-06-21,0.03191970241029363,2,risk_off_scaled
588080.SH,0.11333333333333334,2024-06-21,-0.03708723205428378,3,risk_off_scaled
159995.SZ,0.11333333333333334,2024-06-28,-0.029441774901901765,1,risk_off_scaled
510880.SH,0.11333333333333334,2024-06-28,0.04553913662014231,2,risk_off_scaled
510300.SH,0.11333333333333334,2024-06-28,-0.005331999709198331,3,risk_off_scaled
510880.SH,0.11333333333333334,2024-07-05,0.035616135395475146,1,risk_off_scaled
510300.SH,0.11333333333333334,2024-07-05,-0.019894949275295296,2,risk_off_scaled
512660.SH,0.11333333333333334,2024-07-05,-0.043742130905000384,3,risk_off_scaled
159995.SZ,0.11333333333333334,2024-07-12,0.011843322343810959,1,risk_off_scaled
510300.SH,0.11333333333333334,2024-07-12,0.009546815450858536,2,risk_off_scaled
510880.SH,0.11333333333333334,2024-07-12,0.00177775317266873,3,risk_off_scaled
159995.SZ,0.11333333333333334,2024-07-19,0.07869773891750334,1,risk_off_scaled
510300.SH,0.11333333333333334,2024-07-19,0.044375588492629306,2,risk_off_scaled
512660.SH,0.11333333333333334,2024-07-19,0.025520587639103365,3,risk_off_scaled
159995.SZ,0.11333333333333334,2024-07-26,0.0607159552165574,1,risk_off_scaled
512660.SH,0.11333333333333334,2024-07-26,0.023630342178732014,2,risk_off_scaled
510300.SH,0.11333333333333334,2024-07-26,-0.005556788135000622,3,risk_off_scaled
159995.SZ,0.11333333333333334,2024-08-02,0.08680114358322744,1,risk_off_scaled
512660.SH,0.11333333333333334,2024-08-02,0.0681058312649273,2,risk_off_scaled
512880.SH,0.11333333333333334,2024-08-02,-0.005306828493647919,3,risk_off_scaled
159995.SZ,0.11333333333333334,2024-08-09,0.0013263233855489017,1,risk_off_scaled
512660.SH,0.11333333333333334,2024-08-09,-0.001067584728425875,2,risk_off_scaled
512880.SH,0.11333333333333334,2024-08-09,-0.023591794230969444,3,risk_off_scaled
512880.SH,0.11333333333333334,2024-08-16,-0.03157906654319824,1,risk_off_scaled
159995.SZ,0.11333333333333334,2024-08-16,-0.002796041428059403,2,risk_off_scaled
512660.SH,0.11333333333333334,2024-08-16,-0.014051102822610642,3,risk_off_scaled
510300.SH,0.11333333333333334,2024-08-23,-0.040600563437077394,1,risk_off_scaled
159995.SZ,0.11333333333333334,2024-08-23,-0.04601380517088138,2,risk_off_scaled
512880.SH,0.11333333333333334,2024-08-23,-0.05027367605545483,3,risk_off_scaled
512880.SH,0.11333333333333334,2024-08-30,-0.022447483395688386,1,risk_off_scaled
159995.SZ,0.11333333333333334,2024-08-30,-0.0375309065758731,2,risk_off_scaled
510300.SH,0.11333333333333334,2024-08-30,-0.03914834187306178,3,risk_off_scaled
512880.SH,0.11333333333333334,2024-09-06,-0.028442061169990998,1,risk_off_scaled
510300.SH,0.11333333333333334,2024-09-06,-0.05655748307399025,2,risk_off_scaled
512660.SH,0.11333333333333334,2024-09-06,-0.08536726042428465,3,risk_off_scaled
512880.SH,0.11333333333333334,2024-09-13,-0.033539453099756235,1,risk_off_scaled
510300.SH,0.11333333333333334,2024-09-13,-0.0779765932978119,2,risk_off_scaled
512660.SH,0.11333333333333334,2024-09-13,-0.08163469885039229,3,risk_off_scaled
512880.SH,0.11333333333333334,2024-09-20,-0.0005843811478916782,1,risk_off_scaled
510300.SH,0.11333333333333334,2024-09-20,-0.0572073538462279,2,risk_off_scaled
510500.SH,0.11333333333333334,2024-09-20,-0.07694872294601024,3,risk_off_scaled
512880.SH,0.11333333333333334,2024-09-27,0.25773088796105825,1,risk_off_scaled
159915.SZ,0.11333333333333334,2024-09-27,0.15814368130574452,2,risk_off_scaled
510500.SH,0.11333333333333334,2024-09-27,0.1321225977177479,3,risk_off_scaled
512880.SH,0.33,2024-10-11,0.4139096076334238,1,keep_top_buy
159915.SZ,0.33,2024-10-11,0.28761128284252885,3,keep_top_buy
510500.SH,0.33,2024-10-11,0.14465934592041613,8,keep_buffer
512880.SH,0.33,2024-10-18,0.45751259666143745,1,keep_top_buy
588080.SH,0.33,2024-10-18,0.41065733927033754,2,new_buy
159915.SZ,0.33,2024-10-18,0.3310800495133963,4,keep_buffer
588080.SH,0.33,2024-10-25,0.45119591090140576,2,keep_top_buy
512880.SH,0.33,2024-10-25,0.4301192423765154,3,keep_top_buy
159915.SZ,0.33,2024-10-25,0.3809945586776752,4,keep_buffer
512880.SH,0.33,2024-11-01,0.27038692945098225,2,keep_top_buy
588080.SH,0.33,2024-11-01,0.26084255071559614,3,keep_top_buy
159915.SZ,0.33,2024-11-01,0.17624376732855662,4,keep_buffer
512880.SH,0.33,2024-11-08,0.4239508788736129,1,keep_top_buy
588080.SH,0.33,2024-11-08,0.3124986693060197,3,keep_top_buy
159915.SZ,0.33,2024-11-08,0.26929358706100515,5,keep_buffer
512880.SH,0.33,2024-11-15,0.2978255590826963,2,keep_top_buy
588080.SH,0.33,2024-11-15,0.2308176544688391,3,keep_top_buy
159915.SZ,0.33,2024-11-15,0.21831496437917308,4,keep_buffer
512880.SH,0.33,2024-11-22,0.28028700128700124,1,keep_top_buy
588080.SH,0.33,2024-11-22,0.2217275370995227,3,keep_top_buy
159915.SZ,0.33,2024-11-22,0.18936000590554852,4,keep_buffer
512880.SH,0.33,2024-11-29,0.329939294980209,1,keep_top_buy
588080.SH,0.33,2024-11-29,0.3030210137214824,3,keep_top_buy
159915.SZ,0.33,2024-11-29,0.24022046729610966,4,keep_buffer
512880.SH,0.33,2024-12-06,0.3054305549971184,1,keep_top_buy
588080.SH,0.33,2024-12-06,0.2724763142593289,3,keep_top_buy
159915.SZ,0.33,2024-12-06,0.22836993905998573,4,keep_buffer
512880.SH,0.33,2024-12-13,0.30258501779546304,1,keep_top_buy
588080.SH,0.33,2024-12-13,0.2663170696993964,2,keep_top_buy
159915.SZ,0.33,2024-12-13,0.22228705712717955,5,keep_buffer
588080.SH,0.33,2024-12-20,0.3223952742319196,2,keep_top_buy
512880.SH,0.33,2024-12-20,0.295231883736328,3,keep_top_buy
159915.SZ,0.33,2024-12-20,0.23683800301042618,5,keep_buffer
588080.SH,0.33,2024-12-27,0.24731867938083757,2,keep_top_buy
512880.SH,0.33,2024-12-27,0.19154949994473863,3,keep_top_buy
159915.SZ,0.33,2024-12-27,0.1277858574910234,8,keep_buffer
510880.SH,0.11333333333333334,2025-01-03,0.03006300969232876,1,risk_off_scaled
159995.SZ,0.11333333333333334,2025-01-03,0.05387222142891855,2,risk_off_scaled
512880.SH,0.11333333333333334,2025-01-03,0.019235765862707893,3,risk_off_scaled
159995.SZ,0.11333333333333334,2025-01-10,0.11287055534061219,1,risk_off_scaled
588080.SH,0.11333333333333334,2025-01-10,0.056794910713145845,2,risk_off_scaled
512880.SH,0.11333333333333334,2025-01-10,-0.007374646137553148,3,risk_off_scaled
159995.SZ,0.11333333333333334,2025-01-17,0.09247920004235906,1,risk_off_scaled
588080.SH,0.11333333333333334,2025-01-17,0.045947794878400436,2,risk_off_scaled
512880.SH,0.11333333333333334,2025-01-17,0.028181231021025883,3,risk_off_scaled
159995.SZ,0.11333333333333334,2025-01-24,0.06904068877190582,1,risk_off_scaled
588080.SH,0.11333333333333334,2025-01-24,0.053466123904406485,2,risk_off_scaled
159915.SZ,0.11333333333333334,2025-01-24,0.03803111451105527,3,risk_off_scaled
159995.SZ,0.11333333333333334,2025-02-07,0.14984892311595177,1,risk_off_scaled
588080.SH,0.11333333333333334,2025-02-07,0.10519609521821557,2,risk_off_scaled
512100.SH,0.11333333333333334,2025-02-07,0.07841683328730911,3,risk_off_scaled
159995.SZ,0.11333333333333334,2025-02-14,0.11564280098980793,1,risk_off_scaled
588080.SH,0.11333333333333334,2025-02-14,0.10841208063592638,2,risk_off_scaled
512100.SH,0.11333333333333334,2025-02-14,0.09767217645333899,3,risk_off_scaled
159995.SZ,0.33,2025-02-21,0.24526101518584015,1,keep_top_buy
588080.SH,0.33,2025-02-21,0.1850551544857708,2,keep_top_buy
512100.SH,0.33,2025-02-21,0.1390711627818734,3,keep_top_buy
159995.SZ,0.33,2025-02-28,0.2165944833018547,1,keep_top_buy
588080.SH,0.33,2025-02-28,0.1856173118541018,2,keep_top_buy
512100.SH,0.33,2025-02-28,0.12252464575377983,3,keep_top_buy
159995.SZ,0.33,2025-03-07,0.22074323197717188,1,keep_top_buy
588080.SH,0.33,2025-03-07,0.21863410915193182,2,keep_top_buy
512100.SH,0.33,2025-03-07,0.13414090703247505,3,keep_top_buy
159995.SZ,0.33,2025-03-14,0.20471743545393575,1,keep_top_buy
588080.SH,0.33,2025-03-14,0.18537978882443473,2,keep_top_buy
512100.SH,0.33,2025-03-14,0.12670349177204301,3,keep_top_buy
588080.SH,0.33,2025-03-21,0.10927374912570911,1,keep_top_buy
512100.SH,0.33,2025-03-21,0.1051374813200034,2,keep_top_buy
159995.SZ,0.33,2025-03-21,0.12494237760760463,9,keep_buffer
512100.SH,0.33,2025-03-28,0.08013178696135222,1,keep_top_buy
512660.SH,0.33,2025-03-28,0.06360375219494277,2,new_buy
588080.SH,0.33,2025-03-28,0.11593583475251328,8,keep_buffer
159928.SZ,0.11333333333333334,2025-04-11,0.04289612963726604,1,risk_off_scaled
159995.SZ,0.11333333333333334,2025-04-11,0.03477662684891305,2,risk_off_scaled
512660.SH,0.11333333333333334,2025-04-11,0.0010629384353563857,3,risk_off_scaled
159928.SZ,0.11333333333333334,2025-04-18,0.03151634538717696,1,risk_off_scaled
515300.SH,0.11333333333333334,2025-04-18,0.02469874929451872,2,risk_off_scaled
510880.SH,0.11333333333333334,2025-04-18,0.018697915706384727,3,risk_off_scaled
159928.SZ,0.11333333333333334,2025-04-25,0.02073258827344444,1,risk_off_scaled
510880.SH,0.11333333333333334,2025-04-25,0.014417237760180647,2,risk_off_scaled
159995.SZ,0.11333333333333334,2025-04-25,0.0023009541949976075,3,risk_off_scaled
512660.SH,0.11333333333333334,2025-05-09,0.02739919858342246,1,risk_off_scaled
510880.SH,0.11333333333333334,2025-05-09,0.009377947153211585,2,risk_off_scaled
159928.SZ,0.11333333333333334,2025-05-09,0.005636371571999324,3,risk_off_scaled
510880.SH,0.11333333333333334,2025-05-16,0.018100419224924027,1,risk_off_scaled
159928.SZ,0.11333333333333334,2025-05-16,0.0057572071132883755,2,risk_off_scaled
512010.SH,0.11333333333333334,2025-05-16,0.004941802160487296,3,risk_off_scaled
510880.SH,0.11333333333333334,2025-05-23,0.027282030062380436,1,risk_off_scaled
512010.SH,0.11333333333333334,2025-05-23,0.014836250705815936,2,risk_off_scaled
510300.SH,0.11333333333333334,2025-05-23,-8.927037172614706e-05,3,risk_off_scaled
515300.SH,0.11333333333333334,2025-05-30,0.04584704721103172,1,risk_off_scaled
512010.SH,0.11333333333333334,2025-05-30,0.04304549082202716,2,risk_off_scaled
512660.SH,0.11333333333333334,2025-05-30,0.03631902066966915,3,risk_off_scaled
515300.SH,0.11333333333333334,2025-06-06,0.0350383114153396,1,risk_off_scaled
512010.SH,0.11333333333333334,2025-06-06,0.03415218804637142,2,risk_off_scaled
510880.SH,0.11333333333333334,2025-06-06,0.027559029709312455,3,risk_off_scaled
512010.SH,0.11333333333333334,2025-06-13,0.02534911763586787,1,risk_off_scaled
515300.SH,0.11333333333333334,2025-06-13,0.019397966687318614,2,risk_off_scaled
510880.SH,0.11333333333333334,2025-06-13,0.0045012368929209234,3,risk_off_scaled
515300.SH,0.11333333333333334,2025-06-20,0.022983272680358668,1,risk_off_scaled
510880.SH,0.11333333333333334,2025-06-20,0.006931141579059964,2,risk_off_scaled
512010.SH,0.11333333333333334,2025-06-20,-0.006954515491100866,3,risk_off_scaled
512660.SH,0.11333333333333334,2025-06-27,0.05410815920628091,1,risk_off_scaled
512880.SH,0.11333333333333334,2025-06-27,0.0346472709983211,2,risk_off_scaled
512100.SH,0.11333333333333334,2025-06-27,0.024620086265082143,3,risk_off_scaled
512660.SH,0.33,2025-07-04,0.1320108151190459,1,keep_top_buy
512880.SH,0.33,2025-07-04,0.0902204892248983,3,keep_top_buy
512100.SH,0.33,2025-07-04,0.0893759812372093,4,keep_buffer
512880.SH,0.33,2025-07-11,0.11735985883711991,1,keep_top_buy
512660.SH,0.33,2025-07-11,0.09876766944545118,3,keep_top_buy
512100.SH,0.33,2025-07-11,0.09583312879490222,4,keep_buffer
512660.SH,0.33,2025-07-18,0.13832516329874278,2,keep_top_buy
512100.SH,0.33,2025-07-18,0.1127511081958534,3,keep_top_buy
512880.SH,0.33,2025-07-18,0.10846048517324626,5,keep_buffer
512660.SH,0.33,2025-07-25,0.1402661959223047,3,keep_top_buy
512880.SH,0.33,2025-07-25,0.12929224270345668,5,keep_buffer
512100.SH,0.33,2025-07-25,0.12331882995541857,6,keep_buffer
512880.SH,0.33,2025-08-01,0.08224872885766112,3,keep_top_buy
512660.SH,0.33,2025-08-01,0.08077013264292318,4,keep_buffer
512100.SH,0.33,2025-08-01,0.0804656790596717,5,keep_buffer
512660.SH,0.33,2025-08-08,0.15435756844529616,1,keep_top_buy
512100.SH,0.33,2025-08-08,0.10151575918899232,2,keep_top_buy
512880.SH,0.33,2025-08-08,0.06223264864976557,6,keep_buffer
512880.SH,0.33,2025-08-15,0.1638935637663963,2,keep_top_buy
512660.SH,0.33,2025-08-15,0.14690402438724598,3,keep_top_buy
512100.SH,0.33,2025-08-15,0.13462288817900878,4,keep_buffer
512880.SH,0.33,2025-08-22,0.18768447681614017,4,keep_buffer
512660.SH,0.33,2025-08-22,0.1786836745772402,5,keep_buffer
512100.SH,0.33,2025-08-22,0.1683801241115787,6,keep_buffer
512660.SH,0.33,2025-08-29,0.1948064775708232,5,keep_buffer
512880.SH,0.33,2025-08-29,0.18053288912429089,7,keep_buffer
512100.SH,0.33,2025-08-29,0.16633392380978404,8,keep_buffer
159915.SZ,0.33,2025-09-05,0.36166326929422365,1,new_buy
516160.SH,0.33,2025-09-05,0.328300684822424,2,new_buy
512660.SH,0.33,2025-09-05,0.04853310081790796,11,keep_buffer
159915.SZ,0.33,2025-09-12,0.36371418656205756,1,keep_top_buy
159995.SZ,0.33,2025-09-12,0.31502519879018703,2,new_buy
516160.SH,0.33,2025-09-12,0.3022246391767065,4,keep_buffer
159915.SZ,0.33,2025-09-19,0.33622029850964247,1,keep_top_buy
516160.SH,0.33,2025-09-19,0.2848601286791524,2,keep_top_buy
159995.SZ,0.33,2025-09-19,0.2779414777114769,3,keep_top_buy
159995.SZ,0.33,2025-09-26,0.3844336965273203,1,keep_top_buy
159915.SZ,0.33,2025-09-26,0.37620120327268425,2,keep_top_buy
516160.SH,0.33,2025-09-26,0.3500177502466794,3,keep_top_buy
159995.SZ,0.33,2025-10-10,0.40137031825795644,1,keep_top_buy
516160.SH,0.33,2025-10-10,0.3539325356547238,3,keep_top_buy
159915.SZ,0.33,2025-10-10,0.3479551343010451,4,keep_buffer
516160.SH,0.33,2025-10-17,0.2653010919109821,1,keep_top_buy
159995.SZ,0.33,2025-10-17,0.25413105194024443,2,keep_top_buy
159915.SZ,0.33,2025-10-17,0.21480528787148484,4,keep_buffer
159995.SZ,0.33,2025-10-24,0.31410754120983747,1,keep_top_buy
159915.SZ,0.33,2025-10-24,0.27966550335517504,3,keep_top_buy
516160.SH,0.33,2025-10-24,0.2748959340009575,4,keep_buffer
516160.SH,0.33,2025-10-31,0.34962989641447983,1,keep_top_buy
159915.SZ,0.33,2025-10-31,0.2666752147214846,2,keep_top_buy
159995.SZ,0.33,2025-10-31,0.21541191818731875,3,keep_top_buy
516160.SH,0.33,2025-11-07,0.3923804175728566,1,keep_top_buy
159915.SZ,0.33,2025-11-07,0.27089617728711574,2,keep_top_buy
159995.SZ,0.33,2025-11-07,0.22565330092090077,3,keep_top_buy
516160.SH,0.33,2025-11-14,0.38001172486102813,1,keep_top_buy
159915.SZ,0.33,2025-11-14,0.23436057601096622,2,keep_top_buy
159995.SZ,0.33,2025-11-14,0.18152227955835493,9,keep_buffer
516160.SH,0.11333333333333334,2025-11-21,0.2250180229998657,1,risk_off_scaled
510880.SH,0.11333333333333334,2025-11-21,0.009841626007749805,2,risk_off_scaled
515300.SH,0.11333333333333334,2025-11-21,-0.00771478523574407,3,risk_off_scaled
516160.SH,0.11333333333333334,2025-11-28,0.20976838129074377,1,risk_off_scaled
510880.SH,0.11333333333333334,2025-11-28,0.009085974311910716,2,risk_off_scaled
515300.SH,0.11333333333333334,2025-11-28,-0.0040458079499176465,3,risk_off_scaled
516160.SH,0.11333333333333334,2025-12-05,0.14900800851486803,1,risk_off_scaled
