trade_date,symbol,open,high,low,close,volume,amount
2023-10-20,512010.SH,0.412,0.413,0.406,0.408,17262564.0,705385647.0
2023-10-23,512010.SH,0.406,0.411,0.403,0.409,13690770.0,556872701.0
2023-10-24,512010.SH,0.409,0.413,0.405,0.411,16473037.0,673869666.0
2023-10-25,512010.SH,0.414,0.415,0.406,0.408,19234913.0,790026257.0
2023-10-26,512010.SH,0.406,0.412,0.405,0.412,14983779.0,613053316.0
2023-10-27,512010.SH,0.41,0.429,0.408,0.426,28124862.0,1181511076.0
2023-10-30,512010.SH,0.425,0.439,0.425,0.438,28871019.0,1257793370.0
2023-10-31,512010.SH,0.437,0.439,0.433,0.438,15083914.0,658237152.0
2023-11-01,512010.SH,0.438,0.439,0.43,0.435,13383779.0,581212893.0
2023-11-02,512010.SH,0.436,0.44,0.433,0.433,10917178.0,476159795.0
2023-11-03,512010.SH,0.434,0.439,0.432,0.435,12651223.0,551466307.0
2023-11-06,512010.SH,0.439,0.447,0.438,0.445,19258938.0,853709486.0
2023-11-07,512010.SH,0.444,0.446,0.442,0.442,11552662.0,512605106.0
2023-11-08,512010.SH,0.442,0.45,0.44,0.445,15243094.0,679805942.0
2023-11-09,512010.SH,0.444,0.448,0.439,0.441,11627344.0,514731093.0
2023-11-10,512010.SH,0.439,0.443,0.436,0.44,10091283.0,443504817.0
2023-11-13,512010.SH,0.442,0.443,0.433,0.435,11805039.0,514609815.0
2023-11-14,512010.SH,0.436,0.439,0.433,0.435,9261435.0,403307951.0
2023-11-15,512010.SH,0.44,0.442,0.437,0.44,15476211.0,679317347.0
2023-11-16,512010.SH,0.438,0.441,0.432,0.432,11753415.0,511082827.0
2023-11-17,512010.SH,0.432,0.435,0.43,0.435,9978606.0,431460157.0
2023-11-20,512010.SH,0.436,0.441,0.433,0.439,12290998.0,537594934.0
2023-11-21,512010.SH,0.44,0.443,0.438,0.439,11685589.0,515095817.0
2023-11-22,512010.SH,0.439,0.439,0.432,0.433,11622729.0,505973995.0
2023-11-23,512010.SH,0.433,0.435,0.431,0.435,9580872.0,415057239.0
2023-11-24,512010.SH,0.435,0.437,0.432,0.434,10032168.0,435685722.0
2023-11-27,512010.SH,0.434,0.434,0.427,0.43,12281523.0,527429939.0
2023-11-28,512010.SH,0.43,0.437,0.428,0.436,11347191.0,492839285.0
2023-11-29,512010.SH,0.436,0.438,0.432,0.434,9922382.0,431855776.0
2023-11-30,512010.SH,0.434,0.438,0.432,0.436,10874199.0,473956309.0
2023-12-01,512010.SH,0.436,0.439,0.428,0.434,15145622.0,655732967.0
2023-12-04,512010.SH,0.434,0.434,0.422,0.422,16260100.0,691931979.0
2023-12-05,512010.SH,0.421,0.423,0.415,0.416,15788242.0,662113254.0
2023-12-06,512010.SH,0.415,0.421,0.413,0.417,20857431.0,866181267.0
2023-12-07,512010.SH,0.416,0.416,0.41,0.412,11787595.0,485907034.0
2023-12-08,512010.SH,0.412,0.418,0.41,0.416,11700229.0,484960167.0
2023-12-11,512010.SH,0.415,0.422,0.411,0.419,12860940.0,534142254.0
2023-12-12,512010.SH,0.419,0.42,0.415,0.417,8554965.0,356554207.0
2023-12-13,512010.SH,0.417,0.418,0.413,0.413,10555346.0,438383634.0
2023-12-14,512010.SH,0.415,0.419,0.411,0.412,10761211.0,446238585.0
2023-12-15,512010.SH,0.413,0.415,0.405,0.407,19675574.0,806295630.0
2023-12-18,512010.SH,0.406,0.412,0.403,0.407,16929414.0,689692308.0
2023-12-19,512010.SH,0.407,0.407,0.401,0.403,15072410.0,607038076.0
2023-12-20,512010.SH,0.404,0.408,0.4,0.401,10710150.0,432502430.0
2023-12-21,512010.SH,0.399,0.406,0.398,0.405,13245079.0,533664333.0
2023-12-22,512010.SH,0.405,0.406,0.4,0.403,13814895.0,556362228.0
2023-12-25,512010.SH,0.402,0.406,0.401,0.404,9089030.0,366445830.0
2023-12-26,512010.SH,0.404,0.404,0.398,0.401,10349618.0,413927331.0
2023-12-27,512010.SH,0.401,0.403,0.398,0.403,11940032.0,478026034.0
2023-12-28,512010.SH,0.402,0.411,0.4,0.41,20774226.0,844189990.0
2023-12-29,512010.SH,0.409,0.414,0.409,0.411,12202670.0,501947848.0
2024-01-02,512010.SH,0.412,0.412,0.405,0.407,10384187.0,422977805.0
2024-01-03,512010.SH,0.406,0.41,0.404,0.405,12578833.0,510936988.0
2024-01-04,512010.SH,0.405,0.405,0.397,0.401,15865270.0,634685633.0
2024-01-05,512010.SH,0.4,0.401,0.392,0.393,18239961.0,722718534.0
2024-01-08,512010.SH,0.392,0.394,0.388,0.389,12157971.0,475710969.0
2024-01-09,512010.SH,0.389,0.393,0.387,0.39,14170862.0,552313988.0
2024-01-10,512010.SH,0.389,0.392,0.385,0.386,13077975.0,507626300.0
2024-01-11,512010.SH,0.39,0.393,0.385,0.39,13344787.0,519625678.0
2024-01-12,512010.SH,0.388,0.391,0.384,0.384,13564838.0,525158566.0
2024-01-15,512010.SH,0.382,0.389,0.381,0.385,11245125.0,433429225.0
2024-01-16,512010.SH,0.384,0.385,0.379,0.385,14345236.0,548285796.0
2024-01-17,512010.SH,0.383,0.385,0.375,0.376,13932365.0,528978885.0
2024-01-18,512010.SH,0.374,0.382,0.368,0.381,19684678.0,734971717.0
2024-01-19,512010.SH,0.379,0.384,0.378,0.381,12674340.0,483697583.0
2024-01-22,512010.SH,0.381,0.383,0.371,0.374,14862454.0,561569221.0
2024-01-23,512010.SH,0.372,0.378,0.371,0.375,13717069.0,513648751.0
2024-01-24,512010.SH,0.377,0.379,0.368,0.379,13708981.0,512484701.0
2024-01-25,512010.SH,0.378,0.383,0.375,0.382,18016153.0,683968220.0
2024-01-26,512010.SH,0.38,0.383,0.368,0.371,22655636.0,854191347.0
2024-01-29,512010.SH,0.371,0.373,0.36,0.36,19797954.0,724123518.0
2024-01-30,512010.SH,0.358,0.36,0.352,0.353,18045320.0,642165393.0
2024-01-31,512010.SH,0.349,0.35,0.341,0.341,18800176.0,647020333.0
2024-02-01,512010.SH,0.339,0.349,0.338,0.344,17586005.0,604730993.0
2024-02-02,512010.SH,0.345,0.347,0.325,0.334,20325081.0,683222223.0
2024-02-05,512010.SH,0.329,0.347,0.326,0.34,23697601.0,794988326.0
2024-02-06,512010.SH,0.338,0.364,0.337,0.363,24718606.0,877297981.0
2024-02-07,512010.SH,0.364,0.372,0.362,0.372,15584473.0,574195130.0
2024-02-08,512010.SH,0.372,0.375,0.365,0.368,12164809.0,447741807.0
2024-02-19,512010.SH,0.369,0.37,0.364,0.369,13694132.0,502064146.0
2024-02-20,512010.SH,0.368,0.373,0.366,0.371,9135485.0,338176847.0
2024-02-21,512010.SH,0.369,0.379,0.368,0.375,13985842.0,523895272.0
2024-02-22,512010.SH,0.374,0.376,0.372,0.376,8824855.0,329659055.0
2024-02-23,512010.SH,0.375,0.376,0.37,0.375,9439423.0,352364795.0
2024-02-26,512010.SH,0.374,0.377,0.37,0.374,10329867.0,386114904.0
2024-02-27,512010.SH,0.373,0.378,0.371,0.378,12171425.0,454986514.0
2024-02-28,512010.SH,0.378,0.385,0.372,0.372,20316840.0,771042133.0
2024-02-29,512010.SH,0.371,0.379,0.37,0.379,12711455.0,476893790.0
2024-03-01,512010.SH,0.378,0.379,0.374,0.378,9580601.0,361206593.0
2024-03-04,512010.SH,0.378,0.39,0.377,0.387,16768345.0,645098499.0
2024-03-05,512010.SH,0.384,0.387,0.382,0.386,11976837.0,461031454.0
2024-03-06,512010.SH,0.385,0.387,0.381,0.384,8050043.0,309101605.0
2024-03-07,512010.SH,0.379,0.38,0.369,0.369,16391620.0,613482143.0
2024-03-08,512010.SH,0.369,0.374,0.367,0.37,10311490.0,381525245.0
2024-03-11,512010.SH,0.37,0.38,0.369,0.38,15305945.0,574308503.0
2024-03-12,512010.SH,0.381,0.39,0.381,0.389,17889299.0,691937198.0
2024-03-13,512010.SH,0.389,0.389,0.383,0.385,11939268.0,460253968.0
2024-03-14,512010.SH,0.397,0.399,0.383,0.387,16621244.0,650458449.0
2024-03-15,512010.SH,0.384,0.39,0.38,0.384,9866049.0,378689882.0
2024-03-18,512010.SH,0.383,0.386,0.378,0.386,11512936.0,439955124.0
2024-03-19,512010.SH,0.384,0.385,0.38,0.381,11255755.0,430080035.0
2024-03-20,512010.SH,0.38,0.381,0.376,0.379,10922543.0,413130589.0
2024-03-21,512010.SH,0.379,0.38,0.375,0.376,9386525.0,353948750.0
2024-03-22,512010.SH,0.375,0.375,0.368,0.371,13412979.0,496901073.0
2024-03-25,512010.SH,0.371,0.375,0.368,0.369,8458078.0,314117651.0
2024-03-26,512010.SH,0.368,0.369,0.365,0.367,10045181.0,368101070.0
2024-03-27,512010.SH,0.367,0.369,0.363,0.363,8791692.0,321665948.0
2024-03-28,512010.SH,0.363,0.368,0.361,0.365,9516498.0,346680568.0
2024-03-29,512010.SH,0.363,0.365,0.36,0.363,8297866.0,300226311.0
2024-04-01,512010.SH,0.363,0.369,0.362,0.369,10557547.0,386854380.0
2024-04-02,512010.SH,0.368,0.368,0.362,0.363,10949692.0,398088614.0
2024-04-03,512010.SH,0.362,0.365,0.36,0.361,11875267.0,429562974.0
2024-04-08,512010.SH,0.359,0.359,0.354,0.354,10496725.0,373865136.0
2024-04-09,512010.SH,0.356,0.361,0.352,0.361,12684637.0,452699323.0
2024-04-10,512010.SH,0.359,0.36,0.354,0.355,8758495.0,312422050.0
2024-04-11,512010.SH,0.353,0.356,0.351,0.353,12489385.0,441196770.0
2024-04-12,512010.SH,0.352,0.355,0.348,0.348,8775234.0,307647093.0
2024-04-15,512010.SH,0.348,0.356,0.348,0.352,11395668.0,401416225.0
2024-04-16,512010.SH,0.35,0.352,0.347,0.348,9930269.0,346662915.0
2024-04-17,512010.SH,0.348,0.354,0.346,0.354,14455039.0,507639734.0
2024-04-18,512010.SH,0.353,0.356,0.35,0.35,11755343.0,414904496.0
2024-04-19,512010.SH,0.349,0.349,0.344,0.347,10100885.0,350270422.0
2024-04-22,512010.SH,0.347,0.352,0.347,0.349,7676716.0,268074032.0
2024-04-23,512010.SH,0.348,0.354,0.345,0.353,15929882.0,557345721.0
2024-04-24,512010.SH,0.352,0.352,0.349,0.351,9757217.0,341665757.0
2024-04-25,512010.SH,0.349,0.355,0.348,0.351,9969721.0,350336873.0
2024-04-26,512010.SH,0.35,0.36,0.35,0.359,16307335.0,580327259.0
2024-04-29,512010.SH,0.359,0.372,0.359,0.369,20705516.0,759889036.0
2024-04-30,512010.SH,0.368,0.371,0.366,0.368,11941968.0,439912231.0
2024-05-06,512010.SH,0.372,0.379,0.371,0.377,15367478.0,577464191.0
2024-05-07,512010.SH,0.378,0.378,0.375,0.377,9026841.0,340138560.0
2024-05-08,512010.SH,0.376,0.377,0.371,0.372,10057444.0,375080150.0
2024-05-09,512010.SH,0.371,0.375,0.37,0.373,11051736.0,412058735.0
2024-05-10,512010.SH,0.374,0.375,0.369,0.371,8161790.0,303141670.0
2024-05-13,512010.SH,0.374,0.375,0.369,0.371,9934690.0,369608661.0
2024-05-14,512010.SH,0.371,0.378,0.37,0.376,13003315.0,488195738.0
2024-05-15,512010.SH,0.375,0.375,0.369,0.37,8556798.0,317961359.0
2024-05-16,512010.SH,0.371,0.372,0.367,0.369,11151780.0,412784247.0
2024-05-17,512010.SH,0.37,0.372,0.365,0.369,13613229.0,500202358.0
2024-05-20,512010.SH,0.368,0.37,0.366,0.369,11699664.0,430609864.0
2024-05-21,512010.SH,0.368,0.368,0.363,0.365,8279776.0,302593946.0
2024-05-22,512010.SH,0.365,0.366,0.362,0.364,9688796.0,352156279.0
2024-05-23,512010.SH,0.363,0.364,0.359,0.359,9744571.0,351369365.0
2024-05-24,512010.SH,0.359,0.361,0.355,0.355,12624861.0,450901169.0
2024-05-27,512010.SH,0.355,0.358,0.352,0.357,9200947.0,326533534.0
2024-05-28,512010.SH,0.356,0.358,0.353,0.355,8244251.0,293121810.0
2024-05-29,512010.SH,0.355,0.357,0.353,0.355,7111467.0,252483399.0
2024-05-30,512010.SH,0.355,0.356,0.351,0.353,8090870.0,285832278.0
2024-05-31,512010.SH,0.355,0.357,0.351,0.352,8431083.0,298235855.0
