trade_date,symbol,open,high,low,close,volume,amount,adj_factor
2024-10-18,159949.SZ,0.901,1.045,0.901,0.984,58468400.0,5623016876.727,
2024-10-21,159949.SZ,0.987,1.015,0.975,0.987,35249905.0,3499502912.739,
2024-10-22,159949.SZ,0.983,0.996,0.973,0.991,22112899.0,2181391423.181,
2024-10-23,159949.SZ,0.985,1.006,0.975,0.983,23657827.0,2339504513.304,
2024-10-24,159949.SZ,0.976,0.983,0.966,0.969,15847764.0,1541480397.714,
2024-10-25,159949.SZ,0.978,1.021,0.972,1.001,42047766.0,4203345562.377,
2024-10-28,159949.SZ,1.001,1.001,0.981,0.994,17481989.0,1731297687.835,
2024-10-29,159949.SZ,0.997,0.999,0.969,0.969,22617530.0,2217834890.894,
2024-10-30,159949.SZ,0.96,0.971,0.947,0.958,18889507.0,1811796998.448,
2024-10-31,159949.SZ,0.957,0.986,0.949,0.965,25046635.0,2428594325.4,
2024-11-01,159949.SZ,0.957,0.968,0.946,0.948,17371926.0,1662533450.943,
2024-11-04,159949.SZ,0.948,0.978,0.946,0.976,18700149.0,1809165183.682,
2024-11-05,159949.SZ,0.977,1.033,0.969,1.028,51186959.0,5192851128.114,
2024-11-06,159949.SZ,1.028,1.062,1.002,1.011,38158683.0,3939644194.642,
2024-11-07,159949.SZ,1.0,1.054,0.998,1.053,30264827.0,3111134998.743,
2024-11-08,159949.SZ,1.076,1.079,1.032,1.037,29316919.0,3098734262.792,
2024-11-11,159949.SZ,1.022,1.067,1.02,1.066,25489155.0,2675797610.813,
2024-11-12,159949.SZ,1.075,1.096,1.054,1.068,44654799.0,4816947490.166,
2024-11-13,159949.SZ,1.058,1.092,1.049,1.087,24745936.0,2652673498.003,
2024-11-14,159949.SZ,1.085,1.088,1.047,1.048,19353345.0,2066032373.911,
2024-11-15,159949.SZ,1.043,1.05,1.005,1.005,23005638.0,2363075960.808,
2024-11-18,159949.SZ,1.006,1.01,0.972,0.983,25864252.0,2560002866.738,
2024-11-19,159949.SZ,0.986,1.015,0.973,1.015,28839876.0,2871333587.964,
2024-11-20,159949.SZ,1.006,1.024,1.003,1.016,16117303.0,1632481471.158,
2024-11-21,159949.SZ,1.014,1.022,1.007,1.014,11343555.0,1151031025.346,
2024-11-22,159949.SZ,1.011,1.017,0.974,0.974,16918013.0,1683083198.487,
2024-11-25,159949.SZ,0.979,0.983,0.957,0.972,20040830.0,1943471542.6,
2024-11-26,159949.SZ,0.967,0.978,0.959,0.96,9802736.0,949430089.0,
2024-11-27,159949.SZ,0.958,0.988,0.947,0.988,23315851.0,2263622954.74,
2024-11-28,159949.SZ,0.987,0.987,0.966,0.967,14343957.0,1400243115.256,
2024-11-29,159949.SZ,0.965,1.016,0.964,0.993,32087866.0,3193449903.964,
2024-12-02,159949.SZ,0.989,1.012,0.987,1.009,17500830.0,1757147079.67,
2024-12-03,159949.SZ,1.009,1.011,0.993,1.003,15249906.0,1528240930.131,
2024-12-04,159949.SZ,0.998,1.003,0.985,0.99,14847094.0,1475635771.683,
2024-12-05,159949.SZ,0.988,1.001,0.986,0.993,10416267.0,1035156469.628,
2024-12-06,159949.SZ,0.993,1.028,0.99,1.016,24908673.0,2525162701.489,
2024-12-09,159949.SZ,1.015,1.019,1.0,1.008,11758250.0,1186711793.935,
2024-12-10,159949.SZ,1.061,1.071,1.012,1.014,25994138.0,2692128502.973,
2024-12-11,159949.SZ,1.013,1.023,1.008,1.013,11597154.0,1175196556.1,
2024-12-12,159949.SZ,1.011,1.033,1.009,1.028,16902545.0,1727408524.408,
2024-12-13,159949.SZ,1.019,1.02,0.998,1.0,14820518.0,1494561745.204,
2024-12-16,159949.SZ,0.999,0.999,0.98,0.984,11533126.0,1137908513.04,
2024-12-17,159949.SZ,0.983,1.003,0.982,0.988,14004772.0,1391150693.056,
2024-12-18,159949.SZ,0.992,0.993,0.983,0.987,9560888.0,943906495.695,
2024-12-19,159949.SZ,0.978,0.995,0.974,0.992,11286236.0,1113493748.491,
2024-12-20,159949.SZ,0.99,1.0,0.985,0.99,12905526.0,1279569017.204,
2024-12-23,159949.SZ,0.989,0.997,0.98,0.983,13211053.0,1306052693.28,
2024-12-24,159949.SZ,0.982,0.994,0.98,0.994,19849137.0,1960422899.4,
2024-12-25,159949.SZ,0.994,0.997,0.982,0.988,9765442.0,966127872.9,
2024-12-26,159949.SZ,0.988,0.996,0.984,0.991,9468475.0,938742520.6,
2024-12-27,159949.SZ,0.991,1.003,0.984,0.989,14458327.0,1434489471.997,
2024-12-30,159949.SZ,0.986,0.995,0.985,0.991,9505099.0,941442042.103,
2024-12-31,159949.SZ,0.989,0.991,0.96,0.961,16641502.0,1623001945.95,
2025-01-02,159949.SZ,0.959,0.959,0.914,0.922,19582129.0,1830982527.866,
2025-01-03,159949.SZ,0.923,0.926,0.903,0.905,15265062.0,1394836037.315,
2025-01-06,159949.SZ,0.904,0.911,0.897,0.903,13315473.0,1202917691.72,
2025-01-07,159949.SZ,0.896,0.908,0.888,0.907,13274225.0,1193424019.408,
2025-01-08,159949.SZ,0.9,0.907,0.878,0.896,14639384.0,1307134040.942,
2025-01-09,159949.SZ,0.89,0.905,0.889,0.899,9493344.0,854880173.0,
2025-01-10,159949.SZ,0.898,0.903,0.883,0.884,8219461.0,734813724.8,
2025-01-13,159949.SZ,0.873,0.893,0.871,0.884,9724099.0,859310758.419,
2025-01-14,159949.SZ,0.888,0.93,0.884,0.929,21180079.0,1930920523.435,
2025-01-15,159949.SZ,0.924,0.924,0.908,0.912,13642303.0,1246409169.948,
2025-01-16,159949.SZ,0.917,0.933,0.908,0.919,13605964.0,1251641746.117,
2025-01-17,159949.SZ,0.914,0.932,0.913,0.925,11349102.0,1047410396.159,
2025-01-20,159949.SZ,0.935,0.95,0.934,0.943,16430323.0,1551391012.3,
2025-01-21,159949.SZ,0.955,0.956,0.937,0.947,9407749.0,889024014.3,
2025-01-22,159949.SZ,0.943,0.948,0.932,0.942,10262387.0,964201604.182,
2025-01-23,159949.SZ,0.954,0.967,0.94,0.94,13580702.0,1295075394.9,
2025-01-24,159949.SZ,0.936,0.96,0.935,0.955,14011329.0,1333732350.6,
2025-01-27,159949.SZ,0.958,0.959,0.925,0.925,10928000.0,1026667630.357,
2025-02-05,159949.SZ,0.933,0.933,0.915,0.919,10674377.0,984012561.202,
2025-02-06,159949.SZ,0.917,0.946,0.916,0.945,14836623.0,1389141574.167,
2025-02-07,159949.SZ,0.945,0.985,0.945,0.972,23394187.0,2265390538.315,
2025-02-10,159949.SZ,0.974,0.977,0.963,0.974,11803701.0,1145646095.023,
2025-02-11,159949.SZ,0.974,0.974,0.958,0.958,10157121.0,977238770.381,
2025-02-12,159949.SZ,0.956,0.977,0.952,0.973,13219782.0,1274511596.452,
2025-02-13,159949.SZ,0.971,0.979,0.965,0.965,11787342.0,1146122803.365,
2025-02-14,159949.SZ,0.964,0.985,0.962,0.979,14610892.0,1427900850.49,
2025-02-17,159949.SZ,0.989,0.995,0.981,0.99,14928633.0,1475759500.741,
2025-02-18,159949.SZ,0.988,0.993,0.967,0.97,13107298.0,1287007017.13,
2025-02-19,159949.SZ,0.967,0.989,0.966,0.988,11601234.0,1139256322.094,
2025-02-20,159949.SZ,0.986,0.99,0.976,0.986,9302180.0,914332056.678,
2025-02-21,159949.SZ,0.986,1.013,0.986,1.009,17176464.0,1722477404.202,
2025-02-24,159949.SZ,1.005,1.01,0.993,1.003,11768164.0,1179246746.737,
2025-02-25,159949.SZ,0.989,1.003,0.985,0.99,11205541.0,1111833376.4,
2025-02-26,159949.SZ,0.992,1.004,0.988,1.004,11099917.0,1106178854.499,
2025-02-27,159949.SZ,1.002,1.01,0.985,0.998,12367072.0,1231936852.772,
2025-02-28,159949.SZ,0.992,0.993,0.956,0.958,14541884.0,1415660820.787,
2025-03-03,159949.SZ,0.961,0.988,0.954,0.971,17261681.0,1682479632.925,
2025-03-04,159949.SZ,0.962,0.966,0.953,0.965,11159789.0,1072270576.5,
2025-03-05,159949.SZ,0.962,0.969,0.958,0.964,7340393.0,706768529.6,
2025-03-06,159949.SZ,0.972,0.987,0.969,0.984,12656908.0,1240029172.939,
2025-03-07,159949.SZ,0.979,0.979,0.965,0.968,9843060.0,956304649.0,
2025-03-10,159949.SZ,0.969,0.974,0.957,0.967,6871324.0,662228940.2,
2025-03-11,159949.SZ,0.955,0.967,0.953,0.967,6845420.0,657577021.269,
2025-03-12,159949.SZ,0.97,0.974,0.962,0.962,7738265.0,748762387.879,
2025-03-13,159949.SZ,0.963,0.969,0.947,0.952,8269105.0,790248813.8,
2025-03-14,159949.SZ,0.952,0.988,0.95,0.984,19152511.0,1867560218.076,
2025-03-17,159949.SZ,0.986,0.986,0.974,0.977,6787777.0,664577361.6,
2025-03-18,159949.SZ,0.982,0.989,0.976,0.984,8905861.0,874776463.424,
2025-03-19,159949.SZ,0.982,0.99,0.975,0.983,8213083.0,807160183.204,
2025-03-20,159949.SZ,0.98,0.982,0.971,0.972,6503076.0,634978192.5,
2025-03-21,159949.SZ,0.97,0.973,0.948,0.949,10939873.0,1046989149.064,
2025-03-24,159949.SZ,0.948,0.953,0.938,0.95,7958103.0,753277189.3,
2025-03-25,159949.SZ,0.951,0.957,0.943,0.948,6801214.0,645313905.8,
2025-03-26,159949.SZ,0.945,0.954,0.943,0.943,5984444.0,567087174.999,
2025-03-27,159949.SZ,0.941,0.955,0.933,0.944,7041127.0,664640195.736,
2025-03-28,159949.SZ,0.943,0.948,0.937,0.939,7488854.0,704665134.23,
2025-03-31,159949.SZ,0.935,0.936,0.919,0.927,9833384.0,910900940.091,
2025-04-01,159949.SZ,0.929,0.936,0.922,0.924,6244974.0,579355778.37,
2025-04-02,159949.SZ,0.923,0.933,0.921,0.927,6419964.0,595052175.553,
2025-04-03,159949.SZ,0.914,0.92,0.901,0.906,13683533.0,1245515346.108,
2025-04-07,159949.SZ,0.86,0.86,0.76,0.788,39676397.0,3210962269.12,
2025-04-08,159949.SZ,0.793,0.815,0.782,0.796,18052519.0,1442138286.421,
