trade_date,signal_date,symbol,side,quantity,price,gross_amount,commission,stamp_duty,net_amount,realized_pnl
2023-11-27,2023-11-24,512100.SH,BUY,300,2.3841915,715.2574500000001,5.0,0.0,720.2574500000001,0.0
2023-11-27,2023-11-24,512880.SH,BUY,117500,0.9524759999999999,111915.92999999998,33.57477899999999,0.0,111949.50477899998,0.0
2023-12-04,2023-12-01,512010.SH,SELL,200,0.43378300000000003,86.7566,5.0,0.0,81.7566,-5.344001516040379
2023-12-04,2023-12-01,512100.SH,SELL,200,2.388805,477.761,5.0,0.0,472.761,-10.604908447121545
2023-12-04,2023-12-01,512880.SH,SELL,117500,0.943528,110864.54000000001,33.259362,0.0,110831.28063800001,-1118.2241409999697
2023-12-04,2023-12-01,159995.SZ,BUY,114500,0.9764879999999999,111807.87599999999,33.54236279999999,0.0,111841.41836279999,0.0
2023-12-11,2023-12-08,159995.SZ,SELL,114500,0.9355320000000001,107118.41400000002,32.135524200000006,0.0,107086.27847580002,-4755.139886999968
2023-12-11,2023-12-08,512100.SH,SELL,46700,2.3258365000000003,108616.56455000001,32.584969365,0.0,108583.97958063502,-4281.960041767874
2023-12-11,2023-12-08,510880.SH,BUY,43300,2.5482735,110340.24255000001,33.102072765,0.0,110373.34462276501,0.0
2023-12-11,2023-12-08,512010.SH,BUY,8400,0.41520749999999995,3487.7429999999995,5.0,0.0,3492.7429999999995,0.0
2023-12-11,2023-12-08,512880.SH,BUY,119800,0.9214605,110390.9679,33.11729037,0.0,110424.08519037001,0.0
2023-12-18,2023-12-15,510880.SH,SELL,300,2.5547220000000004,766.4166000000001,5.0,0.0,761.4166000000001,-3.294794614999887
2023-12-18,2023-12-15,512880.SH,SELL,300,0.9205395000000001,276.16185,5.0,0.0,271.16185,-5.3592314450000345
2023-12-18,2023-12-15,512010.SH,BUY,5200,0.406203,2112.2556,5.0,0.0,2117.2556,0.0
2023-12-25,2023-12-22,512010.SH,SELL,271200,0.4017990000000001,108967.88880000002,32.69036664,0.0,108935.19843336001,-8860.374919300011
2023-12-25,2023-12-22,159995.SZ,BUY,118500,0.9234615,109430.18775000001,32.829056325,0.0,109463.01680632502,0.0
2023-12-25,2023-12-22,510880.SH,BUY,300,2.5222605,756.67815,5.0,0.0,761.67815,0.0
2023-12-25,2023-12-22,512880.SH,BUY,3500,0.8894445,3113.05575,5.0,0.0,3118.05575,0.0
2024-01-02,2023-12-29,159995.SZ,SELL,118500,0.9325335000000001,110505.21975000002,33.151565925,0.0,110472.06818407502,1009.0513777500018
2024-01-02,2023-12-29,512880.SH,SELL,1400,0.9005495000000001,1260.7693000000002,5.0,0.0,1255.7693000000002,-33.43287725605683
2024-01-02,2023-12-29,510880.SH,BUY,200,2.5162575,503.2515,5.0,0.0,508.2515,0.0
2024-01-02,2023-12-29,512010.SH,BUY,266100,0.41220599999999996,109688.01659999999,32.90640497999999,0.0,109720.92300498,0.0
2024-01-08,2024-01-05,510880.SH,SELL,1900,2.622688,4983.1072,5.0,0.0,4978.1072,135.13548808080395
2024-01-08,2024-01-05,512010.SH,SELL,266100,0.39180400000000004,104259.04440000001,31.27771332,0.0,104227.76668668001,-5493.156318299982
2024-01-08,2024-01-05,510500.SH,BUY,21300,5.1235605,109131.83865,32.739551595,0.0,109164.57820159501,0.0
2024-01-08,2024-01-05,512880.SH,BUY,3400,0.8734365,2969.6841,5.0,0.0,2974.6841,0.0
2024-01-15,2024-01-12,512880.SH,SELL,125000,0.8485755,106071.9375,31.821581249999998,0.0,106040.11591875,-8910.985862918955
2024-01-15,2024-01-12,510500.SH,BUY,200,5.0375175,1007.5035,5.0,0.0,1012.5035,0.0
2024-01-15,2024-01-12,510880.SH,BUY,300,2.585292,775.5876,5.0,0.0,780.5876,0.0
2024-01-15,2024-01-12,516160.SH,BUY,53100,2.0390189999999997,108271.90889999998,32.48157266999999,0.0,108304.39047266998,0.0
2024-01-22,2024-01-19,510500.SH,SELL,21500,4.845576,104179.884,31.2539652,0.0,104148.63003480001,-6028.451666794994
2024-01-22,2024-01-19,510300.SH,BUY,35100,3.0555269999999997,107248.99769999999,32.174699309999994,0.0,107281.17239930999,0.0
2024-01-22,2024-01-19,510880.SH,BUY,400,2.5352669999999997,1014.1067999999999,5.0,0.0,1019.1067999999999,0.0
2024-01-22,2024-01-19,516160.SH,BUY,800,1.9939965,1595.1972,5.0,0.0,1600.1972,0.0
2024-01-29,2024-01-26,510300.SH,SELL,500,3.11844,1559.22,5.0,0.0,1554.22,25.998170950000258
2024-01-29,2024-01-26,510880.SH,SELL,1800,2.666666,4799.9988,5.0,0.0,4794.9988,206.26324399017722
2024-01-29,2024-01-26,516160.SH,SELL,53900,1.9530230000000002,105267.9397,31.580381909999996,0.0,105236.35931809,-4668.228354579973
2024-01-29,2024-01-26,512880.SH,BUY,121700,0.888444,108123.6348,32.43709044,0.0,108156.07189044,0.0
2024-02-05,2024-02-02,510300.SH,BUY,1400,2.9484735,4127.8629,5.0,0.0,4132.8629,0.0
2024-02-05,2024-02-02,510880.SH,BUY,100,2.6123055,261.23055,5.0,0.0,266.23055,0.0
2024-02-05,2024-02-02,512880.SH,BUY,7200,0.8244119999999999,5935.7663999999995,5.0,0.0,5940.7663999999995,0.0
2024-02-26,2024-02-23,510300.SH,SELL,2400,3.2633675,7832.082,5.0,0.0,7827.082,501.3611019826685
2024-02-26,2024-02-23,510880.SH,SELL,2300,2.864567,6588.5041,5.0,0.0,6583.5041,719.4795855047223
2024-02-26,2024-02-23,512880.SH,SELL,128900,0.8995500000000001,115951.99500000001,34.7855985,0.0,115917.2094015,1820.3711110600125
2024-02-26,2024-02-23,159928.SZ,BUY,129000,0.8514255,109833.88949999999,32.950166849999995,0.0,109866.83966684999,0.0
2024-03-04,2024-03-01,159928.SZ,SELL,129000,0.845577,109079.433,32.7238299,0.0,109046.7091701,-820.1304967499891
2024-03-04,2024-03-01,510300.SH,SELL,600,3.3133425,1988.0055,5.0,0.0,1983.0055,151.57527549566703
2024-03-04,2024-03-01,510500.SH,BUY,21000,5.2236104999999995,109695.82049999999,32.90874614999999,0.0,109728.72924614999,0.0
2024-03-04,2024-03-01,510880.SH,BUY,500,2.8244114999999996,1412.2057499999999,5.0,0.0,1417.2057499999999,0.0
2024-03-11,2024-03-08,510500.SH,SELL,21000,5.189404000000001,108977.48400000001,32.6932452,0.0,108944.79075480001,-783.9384913499816
2024-03-11,2024-03-08,510880.SH,SELL,900,2.9005490000000003,2610.4941000000003,5.0,0.0,2605.4941000000003,307.5723057692494
2024-03-11,2024-03-08,159995.SZ,BUY,124800,0.8814405,110003.7744,33.001132319999996,0.0,110036.77553232,0.0
2024-03-11,2024-03-08,510300.SH,BUY,100,3.3216599999999996,332.16599999999994,5.0,0.0,337.16599999999994,0.0
2024-03-18,2024-03-15,159995.SZ,SELL,124800,0.887556,110766.9888,33.23009664,0.0,110733.75870336,696.9831710400031
2024-03-18,2024-03-15,510300.SH,SELL,400,3.3483250000000004,1339.3300000000002,5.0,0.0,1334.3300000000002,112.99068461947672
2024-03-18,2024-03-15,159915.SZ,BUY,59200,1.850925,109574.76,32.87242799999999,0.0,109607.632428,0.0
2024-03-18,2024-03-15,510880.SH,BUY,1500,2.7843915,4176.58725,5.0,0.0,4181.58725,0.0
2024-03-25,2024-03-22,510880.SH,SELL,100,2.7766110000000004,277.66110000000003,5.0,0.0,272.66110000000003,16.443771950520443
2024-03-25,2024-03-22,159915.SZ,BUY,1100,1.8099044999999998,1990.8949499999999,5.0,0.0,1995.8949499999999,0.0
2024-03-25,2024-03-22,510300.SH,BUY,200,3.3206594999999997,664.1319,5.0,0.0,669.1319,0.0
2024-04-01,2024-03-29,510300.SH,SELL,200,3.3273355000000002,665.4671000000001,5.0,0.0,660.4671000000001,49.442048739466486
2024-04-01,2024-03-29,510880.SH,SELL,200,2.7836075000000005,556.7215000000001,5.0,0.0,551.7215000000001,39.286843901040925
2024-04-01,2024-03-29,159915.SZ,BUY,900,1.7808899999999999,1602.801,5.0,0.0,1607.801,0.0
2024-04-15,2024-04-12,159915.SZ,SELL,61200,1.711144,104722.0128,31.416603839999997,0.0,104690.59619616,-8520.732181840009
2024-04-15,2024-04-12,510880.SH,SELL,1400,2.8785600000000002,4029.9840000000004,5.0,0.0,4024.9840000000004,437.9414073072862
2024-04-15,2024-04-12,510300.SH,BUY,700,3.2566274999999996,2279.6392499999997,5.0,0.0,2284.6392499999997,0.0
2024-04-15,2024-04-12,510500.SH,BUY,21200,5.112555,108386.16600000001,32.5158498,0.0,108418.6818498,0.0
2024-04-22,2024-04-19,510300.SH,SELL,400,3.3173405000000002,1326.9362,5.0,0.0,1321.9362,98.13697687308718
2024-04-22,2024-04-19,510880.SH,SELL,1400,3.0194895,4227.2853000000005,5.0,0.0,4222.2853000000005,635.2427073072863
2024-04-22,2024-04-19,510500.SH,BUY,100,5.148573,514.8573,5.0,0.0,519.8573,0.0
2024-04-29,2024-04-26,510300.SH,SELL,500,3.3643170000000002,1682.1585,5.0,0.0,1677.1585,147.4094710913589
2024-04-29,2024-04-26,510500.SH,SELL,400,5.2263855,2090.5542,5.0,0.0,2085.5542,39.760037562441084
2024-04-29,2024-04-26,510880.SH,BUY,1800,2.8664325,5159.5785000000005,5.0,0.0,5164.5785000000005,0.0
2024-05-13,2024-05-10,510300.SH,BUY,61100,3.427713,209433.26429999998,62.82997928999999,0.0,209496.09427928997,0.0
2024-05-13,2024-05-10,510500.SH,BUY,39100,5.348673,209133.1143,62.739934289999994,0.0,209195.85423429,0.0
2024-05-13,2024-05-10,510880.SH,BUY,71600,2.923461,209319.8076,62.79594227999999,0.0,209382.60354228,0.0
2024-05-20,2024-05-17,510300.SH,SELL,600,3.4692645000000004,2081.5587,5.0,0.0,2076.5587,96.23959001056642
2024-05-20,2024-05-17,510500.SH,BUY,300,5.3566769999999995,1607.0031,5.0,0.0,1612.0031,0.0
2024-05-27,2024-05-24,510880.SH,SELL,2200,2.9535225,6497.7495,5.0,0.0,6492.7495,324.8465038894219
2024-05-27,2024-05-24,510300.SH,BUY,600,3.3956969999999997,2037.4181999999998,5.0,0.0,2042.4181999999998,0.0
2024-05-27,2024-05-24,510500.SH,BUY,900,5.194596,4675.136399999999,5.0,0.0,4680.136399999999,0.0
2024-06-03,2024-05-31,510880.SH,SELL,1100,2.9815085000000003,3279.6593500000004,5.0,0.0,3274.6593500000004,190.70785194471136
2024-06-03,2024-05-31,510300.SH,BUY,600,3.3706845,2022.4107,5.0,0.0,2027.4107,0.0
2024-06-03,2024-05-31,510500.SH,BUY,100,5.1785879999999995,517.8588,5.0,0.0,522.8588,0.0
2024-06-11,2024-06-07,510300.SH,SELL,62000,3.3543220000000002,207967.964,62.390389199999994,0.0,207905.5736108,3200.7324345955567
2024-06-11,2024-06-07,510500.SH,SELL,61300,5.0714630000000005,310880.6819,93.26420457,0.0,310787.41769543005,-12116.17982622236
2024-06-11,2024-06-07,510880.SH,SELL,70100,2.972513,208373.1613,62.51194838999999,0.0,208310.64935161002,11778.831157359324
2024-06-11,2024-06-07,512660.SH,BUY,120200,0.8994495,108113.8299,32.434148969999995,0.0,108146.26404897,0.0
2024-06-17,2024-06-14,510300.SH,SELL,32200,3.3243370000000003,107043.65140000002,32.11309542,0.0,107011.53830458001,697.0885324222327
2024-06-17,2024-06-14,512660.SH,SELL,300,0.8975510000000001,269.2653,5.0,0.0,264.2653,-5.650500454999985
2024-06-17,2024-06-14,159995.SZ,BUY,124000,0.8694345,107809.878,32.342963399999995,0.0,107842.2209634,0.0
2024-06-17,2024-06-14,510880.SH,BUY,400,2.931465,1172.586,5.0,0.0,1177.586,0.0
2024-06-24,2024-06-21,159995.SZ,SELL,2900,0.8885555,2576.81095,5.0,0.0,2571.81095,49.694491984999786
2024-06-24,2024-06-21,512660.SH,SELL,119900,0.87956,105459.244,31.637773199999998,0.0,105427.60622680001,-2448.742021714992
2024-06-24,2024-06-21,510880.SH,BUY,300,2.907453,872.2358999999999,5.0,0.0,877.2358999999999,0.0
2024-06-24,2024-06-21,588080.SH,BUY,142000,0.7583789999999999,107689.81799999998,32.30694539999999,0.0,107722.12494539999,0.0
2024-07-01,2024-06-28,510880.SH,SELL,500,2.908545,1454.2725,5.0,0.0,1449.2725,46.228968434803846
2024-07-01,2024-06-28,588080.SH,SELL,142000,0.715642,101621.164,30.4863492,0.0,101590.6776508,-6131.447294599988
2024-07-01,2024-06-28,159995.SZ,BUY,4200,0.8494244999999999,3567.5828999999994,5.0,0.0,3572.5828999999994,0.0
2024-07-01,2024-06-28,510300.SH,BUY,32400,3.2776379999999996,106195.47119999999,31.858641359999993,0.0,106227.32984135998,0.0
2024-07-08,2024-07-05,159995.SZ,SELL,125300,0.837581,104948.8993,31.484669789999998,0.0,104917.41463021,-3975.2727751749917
2024-07-08,2024-07-05,510880.SH,SELL,300,2.930534,879.1602,5.0,0.0,874.1602,32.33408106088234
2024-07-08,2024-07-05,510300.SH,BUY,300,3.24162,972.4860000000001,5.0,0.0,977.4860000000001,0.0
2024-07-08,2024-07-05,512660.SH,BUY,125500,0.8464229999999999,106226.08649999999,31.867825949999993,0.0,106257.95432594999,0.0
2024-07-15,2024-07-12,510300.SH,SELL,500,3.29835,1649.175,5.0,0.0,1644.175,4.957632395107112
2024-07-15,2024-07-12,512660.SH,SELL,125500,0.8625685000000001,108252.34675000001,32.475704025,0.0,108219.87104597501,1961.916720025023
2024-07-15,2024-07-12,159995.SZ,BUY,120900,0.88044,106445.196,31.933558799999997,0.0,106477.12955879999,0.0
2024-07-15,2024-07-12,510880.SH,BUY,900,2.8684334999999996,2581.5901499999995,5.0,0.0,2586.5901499999995,0.0
2024-07-22,2024-07-19,159995.SZ,SELL,5900,0.9325335000000001,5501.947650000001,5.0,0.0,5496.947650000001,300.7932712000011
2024-07-22,2024-07-19,510300.SH,SELL,500,3.382308,1691.154,5.0,0.0,1686.154,46.936632395107154
2024-07-22,2024-07-19,510880.SH,SELL,37100,2.856571,105978.7841,31.79363523,0.0,105946.99046477,1780.0486294497969
2024-07-22,2024-07-19,512660.SH,BUY,120500,0.8914455,107419.18275,32.225754825,0.0,107451.40850482501,0.0
2024-07-29,2024-07-26,512660.SH,SELL,2300,0.8985505,2066.66615,5.0,0.0,2061.66615,10.726402604999748
2024-07-29,2024-07-26,159995.SZ,BUY,5900,0.8794394999999999,5188.69305,5.0,0.0,5193.69305,0.0
2024-07-29,2024-07-26,510300.SH,BUY,900,3.2606295,2934.56655,5.0,0.0,2939.56655,0.0
