date,cash,holdings_value,portfolio_value,nav,daily_return,turnover
2023-02-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-22,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-23,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-01,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-02,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-03,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-06,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-07,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-08,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-09,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-10,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-13,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-14,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-15,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-16,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-22,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-23,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-29,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-30,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-31,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-03,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-04,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-06,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-07,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-10,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-11,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-12,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-13,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-14,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-18,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-19,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-25,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-26,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-04,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-05,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-08,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-09,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-10,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-11,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-12,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-15,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-16,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-18,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-19,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-22,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-23,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-25,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-26,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-29,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-30,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-31,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-01,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-02,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-05,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-06,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-07,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-08,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-09,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-12,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-13,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-14,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-15,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-16,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-19,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-26,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-29,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-30,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-03,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-04,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-05,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-06,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-07,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-10,660185.31466855,339860.8,1000046.11466855,1.00004611466855,4.611466854997914e-05,0.33971277149999995
2023-07-11,660185.31466855,341372.6,1001557.91466855,1.00155791466855,0.0015117302870588656,0.0
2023-07-12,660185.31466855,336869.6,997054.91466855,0.99705491466855,-0.00449599562247005,0.0
2023-07-13,660185.31466855,340122.0,1000307.31466855,1.00030731466855,0.0032620068886388687,0.0
2023-07-14,660185.31466855,340181.2,1000366.5146685501,1.00036651466855,5.9181812561037717e-05,0.0
2023-07-17,660185.31466855,339427.0,999612.31466855,0.99961231466855,-0.0007539236759138701,0.0
2023-07-18,660185.31466855,339108.0,999293.31466855,0.9992933146685501,-0.0003191237195849794,0.0
2023-07-19,660185.31466855,338833.0,999018.31466855,0.9990183146685501,-0.0002751944758994096,0.0
2023-07-20,660185.31466855,334888.6,995073.91466855,0.99507391466855,-0.003948275964599013,0.0
2023-07-21,660185.31466855,334468.3,994653.61466855,0.99465361466855,-0.0004223806832882593,0.0
2023-07-24,670321.2131574351,324858.2,995179.4131574351,0.9951794131574352,0.0005286247203357686,0.2459159914494544
2023-07-25,670321.2131574351,334031.89999999997,1004353.1131574351,1.004353113157435,0.009218136829111323,0.0
2023-07-26,670321.2131574351,333216.0,1003537.2131574351,1.0035372131574352,-0.0008123636889371122,0.0
2023-07-27,670321.2131574351,332051.60000000003,1002372.813157435,1.002372813157435,-0.0011602957864775831,0.0
2023-07-28,670321.2131574351,344484.3,1014805.513157435,1.014805513157435,0.012403269359269053,0.0
2023-07-31,670321.2131574351,345484.69999999995,1015805.913157435,1.015805913157435,0.0009858046561921352,0.0
2023-08-01,670321.2131574351,345678.5,1015999.7131574351,1.015999713157435,0.00019078447712295166,0.0
2023-08-02,670321.2131574351,344145.2,1014466.4131574351,1.0144664131574352,-0.001509153969379451,0.0
2023-08-03,670321.2131574351,349352.0,1019673.2131574351,1.019673213157435,0.005132550405285707,0.0
2023-08-04,670321.2131574351,349933.69999999995,1020254.913157435,1.020254913157435,0.0005704768866083842,0.0
2023-08-07,662141.7558164552,356015.5,1018157.2558164552,1.0181572558164553,-0.00205601297668645,0.23550956550299162
2023-08-08,662141.7558164552,354524.0,1016665.7558164552,1.0166657558164551,-0.0014649014103464975,0.0
2023-08-09,662141.7558164552,353160.4,1015302.1558164553,1.0153021558164552,-0.001341247103287091,0.0
2023-08-10,662141.7558164552,356583.1,1018724.8558164552,1.0187248558164552,0.0033711146779231704,0.0
2023-08-11,662141.7558164552,346395.69999999995,1008537.4558164552,1.0085374558164553,-0.010000148658231511,0.0
2023-08-14,662141.7558164552,344131.6,1006273.3558164552,1.0062733558164552,-0.002244933975374397,0.0
2023-08-15,662141.7558164552,347163.1,1009304.8558164552,1.0093048558164552,0.003012600882729588,0.0
2023-08-16,662141.7558164552,346364.4,1008506.1558164553,1.0085061558164552,-0.0007913367258635118,0.0
2023-08-17,662141.7558164552,346746.80000000005,1008888.5558164553,1.0088885558164553,0.00037917468108106256,0.0
2023-08-18,662141.7558164552,343242.0,1005383.7558164552,1.0053837558164553,-0.0034739218517190196,0.0
2023-08-21,653522.7559664552,344895.7,998418.4559664552,0.9984184559664552,-0.006928001183332921,0.008557926065766636
2023-08-22,653522.7559664552,348634.6,1002157.3559664552,1.0021573559664552,0.0037448226018426123,0.0
2023-08-23,653522.7559664552,343908.5,997431.2559664552,0.9974312559664552,-0.004715926068758147,0.0
2023-08-24,653522.7559664552,345730.80000000005,999253.5559664553,0.9992535559664553,0.001826993077567396,0.0
2023-08-25,653522.7559664552,346305.7,999828.4559664552,0.9998284559664552,0.0005753294512360618,0.0
2023-08-28,653522.7559664552,352793.19999999995,1006315.9559664552,1.0063159559664552,0.006488613082860306,0.0
2023-08-29,653522.7559664552,352748.5,1006271.2559664552,1.0062712559664553,-4.44194487178029e-05,0.0
2023-08-30,653522.7559664552,348106.60000000003,1001629.3559664553,1.0016293559664553,-0.004612970878852818,0.0
2023-08-31,653522.7559664552,343861.80000000005,997384.5559664553,0.9973845559664553,-0.004237894960560817,0.0
2023-09-01,653522.7559664552,345968.69999999995,999491.4559664552,0.9994914559664552,0.0021124249291772923,0.0
2023-09-04,653509.6346656051,351168.0,1004677.6346656051,1.0046776346656052,0.0051888174413008414,0.24934620607538668
2023-09-05,653509.6346656051,347932.8,1001442.4346656052,1.0014424346656052,-0.0032201373737923422,0.0
2023-09-06,653509.6346656051,347067.9,1000577.5346656052,1.0005775346656052,-0.0008636542351920795,0.0
2023-09-07,653509.6346656051,344736.3,998245.9346656052,0.9982459346656052,-0.0023302541974212776,0.0
2023-09-08,653509.6346656051,343629.0,997138.6346656051,0.9971386346656052,-0.0011092456894111757,0.0
2023-09-11,653509.6346656051,347447.7,1000957.3346656051,1.000957334665605,0.003829658050789053,0.0
2023-09-12,653509.6346656051,346056.6,999566.2346656051,0.9995662346656051,-0.0013897695254561082,0.0
2023-09-13,653509.6346656051,345011.5,998521.1346656051,0.9985211346656051,-0.001045553524874343,0.0
2023-09-14,653509.6346656051,346854.5,1000364.1346656051,1.0003641346656051,0.001845729585500555,0.0
2023-09-15,653509.6346656051,345449.5,998959.1346656051,0.9989591346656052,-0.0014044885770216897,0.0
2023-09-18,651561.5019156052,348016.2,999577.7019156052,0.9995777019156052,0.0006192117660619445,0.007274036041957212
2023-09-19,651561.5019156052,348753.6,1000315.1019156051,1.0003151019156051,0.0007377115341675733,0.0
2023-09-20,651561.5019156052,348344.4,999905.9019156052,0.9999059019156051,-0.00040907110091248367,0.0
2023-09-21,651561.5019156052,344502.60000000003,996064.1019156051,0.9960641019156051,-0.0038421615400409115,0.0
2023-09-22,651561.5019156052,350925.3,1002486.8019156051,1.002486801915605,0.006448078981712069,0.0
2023-09-25,651561.5019156052,347125.5,998687.0019156052,0.9986870019156051,-0.0037903740904509098,0.0
2023-09-26,651561.5019156052,346047.6,997609.1019156051,0.9976091019156051,-0.0010793171413390201,0.0
2023-09-27,651561.5019156052,346098.60000000003,997660.1019156051,0.9976601019156052,5.1122228037048245e-05,0.0
2023-09-28,651561.5019156052,343521.6,995083.1019156051,0.9950831019156051,-0.00258304405984755,0.0
2023-10-09,651561.5019156052,340955.10000000003,992516.6019156051,0.9925166019156051,-0.0025791815729352408,0.0
2023-10-10,651561.5019156052,338864.7,990426.2019156052,0.9904262019156053,-0.0021061612430113286,0.0
2023-10-11,651561.5019156052,338377.19999999995,989938.7019156051,0.9899387019156051,-0.0004922123415729285,0.0
2023-10-12,651561.5019156052,341309.7,992871.2019156052,0.9928712019156052,0.002962304629898327,0.0
2023-10-13,651561.5019156052,337730.7,989292.2019156052,0.9892922019156052,-0.003604697158196224,0.0
2023-10-16,677627.3868942102,310249.1,987876.4868942102,0.9878764868942103,-0.001431038290460318,0.20612512698992838
2023-10-17,677627.3868942102,311475.1,989102.4868942102,0.9891024868942102,0.0012410458354510379,0.0
2023-10-18,677627.3868942102,308996.1,986623.4868942102,0.9866234868942102,-0.0025063125741237036,0.0
2023-10-19,677627.3868942102,305383.6,983010.9868942102,0.9830109868942102,-0.0036614778058565722,0.0
2023-10-20,677627.3868942102,303394.6,981021.9868942102,0.9810219868942103,-0.0020233751468884398,0.0
2023-10-23,677627.3868942102,299399.9,977027.2868942103,0.9770272868942103,-0.004071978052853531,0.0
2023-10-24,677627.3868942102,304473.8,982101.1868942103,0.9821011868942103,0.005193201938227254,0.0
2023-10-25,677627.3868942102,304714.8,982342.1868942103,0.9823421868942103,0.0002453922296561384,0.0
2023-10-26,677627.3868942102,305807.5,983434.8868942102,0.9834348868942102,0.0011123415186460317,0.0
2023-10-27,677627.3868942102,309547.5,987174.8868942102,0.9871748868942103,0.0038029970767168297,0.0
2023-10-30,675718.6515942102,311668.4,987387.0515942102,0.9873870515942103,0.00021492108725285064,0.005542630361287091
2023-10-31,675718.6515942102,312248.8,987967.4515942102,0.9879674515942102,0.0005878140685184885,0.0
2023-11-01,675718.6515942102,311146.9,986865.5515942102,0.9868655515942102,-0.0011153201436160387,0.0
2023-11-02,675718.6515942102,310275.69999999995,985994.3515942101,0.9859943515942101,-0.0008827950257183081,0.0
2023-11-03,675718.6515942102,311417.3,987135.9515942102,0.9871359515942102,0.001157815963300779,0.0
2023-11-06,675718.6515942102,317237.5,992956.1515942102,0.9929561515942101,0.005896047034454011,0.0
2023-11-07,675718.6515942102,317071.19999999995,992789.8515942101,0.9927898515942102,-0.00016747970162933612,0.0
2023-11-08,675718.6515942102,316676.9,992395.5515942102,0.9923955515942102,-0.00039716360855901467,0.0
2023-11-09,675718.6515942102,316437.3,992155.9515942102,0.9921559515942102,-0.0002414359875102523,0.0
2023-11-10,675718.6515942102,315893.8,991612.4515942102,0.9916124515942102,-0.000547796945759127,0.0
2023-11-13,692530.1474812202,297222.0,989752.1474812202,0.9897521474812202,-0.0018760394849814954,0.214526657826855
2023-11-14,692530.1474812202,299715.6,992245.7474812202,0.9922457474812202,0.002519418630559045,0.0
2023-11-15,692530.1474812202,300432.8,992962.9474812201,0.9929629474812202,0.0007228048110263785,0.0
2023-11-16,692530.1474812202,296148.2,988678.3474812203,0.9886783474812203,-0.004314964632737062,0.0
2023-11-17,692530.1474812202,297500.8,990030.9474812201,0.9900309474812201,0.0013680890285963088,0.0
2023-11-20,692530.1474812202,297240.4,989770.5474812202,0.9897705474812202,-0.0002630220809384243,0.0
2023-11-21,692530.1474812202,296133.0,988663.1474812202,0.9886631474812202,-0.001118845173578964,0.0
2023-11-22,692530.1474812202,292534.6,985064.7474812202,0.9850647474812202,-0.0036396623148819973,0.0
2023-11-23,692530.1474812202,294057.4,986587.5474812202,0.9865875474812202,0.0015458882310972477,0.0
2023-11-24,692530.1474812202,291426.8,983956.9474812201,0.9839569474812201,-0.0026663624598912694,0.0
2023-11-27,662011.6023707602,319227.0,981238.6023707602,0.9812386023707602,-0.0027626667177039765,0.2201226065372478
2023-11-28,662011.6023707602,320761.7,982773.3023707601,0.9827733023707601,0.0015640436447281747,0.0
2023-11-29,662011.6023707602,318937.2,980948.8023707601,0.9809488023707601,-0.0018564810374872565,0.0
2023-11-30,662011.6023707602,318761.0,980772.6023707602,0.9807726023707601,-0.00017962201449672754,0.0
2023-12-01,662011.6023707602,320362.9,982374.5023707602,0.9823745023707602,0.0016333041890932432,0.0
2023-12-04,662011.6023707602,317054.6,979066.2023707601,0.9790662023707601,-0.0033676566238396433,0.0
2023-12-05,662011.6023707602,312196.19999999995,974207.8023707601,0.9742078023707601,-0.004962279351728882,0.0
2023-12-06,662011.6023707602,312546.9,974558.5023707602,0.9745585023707602,0.000359984799081392,0.0
2023-12-07,662011.6023707602,312042.8,974054.4023707602,0.9740544023707602,-0.0005172598656455474,0.0
2023-12-08,662011.6023707602,311754.1,973765.7023707601,0.9737657023707601,-0.00029639001609904625,0.0
2023-12-11,619019.5550192454,358442.80000000005,977462.3550192454,0.9774623550192454,0.0037962444554016095,0.2867269605719725
2023-12-12,619019.5550192454,358277.0,977296.5550192454,0.9772965550192454,-0.00016962290071698138,0.0
2023-12-13,619019.5550192454,354770.0,973789.5550192454,0.9737895550192454,-0.0035884706458736426,0.0
2023-12-14,619019.5550192454,354566.10000000003,973585.6550192453,0.9735856550192453,-0.0002093881567624134,0.0
2023-12-15,619019.5550192454,352495.9,971515.4550192454,0.9715154550192454,-0.0021263665804104326,0.0
2023-12-18,619019.5550192454,352191.0,971210.5550192454,0.9712105550192454,-0.00031383957756392356,0.0
2023-12-19,619019.5550192454,350633.80000000005,969653.3550192454,0.9696533550192454,-0.0016033598398950133,0.0
2023-12-20,619019.5550192454,347059.0,966078.5550192454,0.9660785550192453,-0.003686678318077008,0.0
2023-12-21,619019.5550192454,346662.19999999995,965681.7550192453,0.9656817550192454,-0.000410732644812839,0.0
2023-12-22,619019.5550192454,345640.4,964659.9550192454,0.9646599550192454,-0.0010581125662663116,0.0
2023-12-25,627283.4394569503,335750.89999999997,963034.3394569503,0.9630343394569503,-0.001685169529259345,0.16323068012796135
2023-12-26,627283.4394569503,331790.6,959074.0394569503,0.9590740394569502,-0.004112314418853735,0.0
2023-12-27,627283.4394569503,334761.0,962044.4394569503,0.9620444394569503,0.0030971540025022115,0.0
2023-12-28,627283.4394569503,337703.4,964986.8394569503,0.9649868394569503,0.0030584865722635968,0.0
2023-12-29,627283.4394569503,338621.4,965904.8394569503,0.9659048394569503,0.0009513083106051923,0.0
2024-01-02,627283.4394569503,338474.80000000005,965758.2394569503,0.9657582394569504,-0.00015177478568428882,0.0
2024-01-03,627283.4394569503,339656.3,966939.7394569502,0.9669397394569502,0.0012233910638590473,0.0
2024-01-04,627283.4394569503,338889.1,966172.5394569503,0.9661725394569503,-0.000793431036799519,0.0
2024-01-05,627283.4394569503,337699.2,964982.6394569504,0.9649826394569504,-0.0012315605664684481,0.0
2024-01-08,588412.1219361854,369928.2,958340.3219361855,0.9583403219361855,-0.006883354424389365,0.19225502108971002
2024-01-09,588412.1219361854,371284.2,959696.3219361855,0.9596963219361855,0.00141494620330751,0.0
2024-01-10,588412.1219361854,369613.9,958026.0219361854,0.9580260219361855,-0.001740446391031547,0.0
2024-01-11,588412.1219361854,370339.6,958751.7219361854,0.9587517219361854,0.0007574950819533299,0.0
2024-01-12,588412.1219361854,369646.8,958058.9219361853,0.9580589219361854,-0.0007226062641128017,0.0
2024-01-15,588412.1219361854,370063.3,958475.4219361853,0.9584754219361853,0.0004347331781622277,0.0
2024-01-16,588412.1219361854,371943.0,960355.1219361854,0.9603551219361854,0.001961135316545626,0.0
2024-01-17,588412.1219361854,364872.69999999995,953284.8219361854,0.9532848219361854,-0.007362172428200808,0.0
2024-01-18,588412.1219361854,364527.80000000005,952939.9219361854,0.9529399219361855,-0.0003618016274500313,0.0
2024-01-19,588412.1219361854,361229.39999999997,949641.5219361854,0.9496415219361855,-0.003461288507357607,0.0
2024-01-22,620226.6231540504,321107.7,941334.3231540504,0.9413343231540504,-0.008747720682218962,0.41203362017303796
2024-01-23,620226.6231540504,323623.7,943850.3231540504,0.9438503231540504,0.0026728017221020473,0.0
2024-01-24,620226.6231540504,329302.50000000006,949529.1231540504,0.9495291231540505,0.006016631939080419,0.0
2024-01-25,620226.6231540504,336724.9,956951.5231540505,0.9569515231540504,0.007816927168431631,0.0
2024-01-26,620226.6231540504,337812.5,958039.1231540504,0.9580391231540505,0.0011365257002939888,0.0
2024-01-29,620226.6231540504,334808.6,955035.2231540504,0.9550352231540504,-0.0031354669422168913,0.0
2024-01-30,620226.6231540504,329284.1,949510.7231540504,0.9495107231540504,-0.005784603401071453,0.0
2024-01-31,620226.6231540504,327659.2,947885.8231540504,0.9478858231540503,-0.0017113024217383366,0.0
2024-02-01,620226.6231540504,325910.30000000005,946136.9231540505,0.9461369231540505,-0.0018450534413316788,0.0
2024-02-02,620226.6231540504,323418.3,943644.9231540505,0.9436449231540505,-0.0026338682478352915,0.0
2024-02-05,584473.0346951605,358501.3,942974.3346951604,0.9429743346951603,-0.0007106364294831025,0.1554756571037567
2024-02-06,584473.0346951605,370162.1,954635.1346951604,0.9546351346951605,0.012365978130008948,0.0
2024-02-07,584473.0346951605,374923.5,959396.5346951605,0.9593965346951605,0.00498766473907386,0.0
2024-02-08,584473.0346951605,376714.7,961187.7346951605,0.9611877346951605,0.0018670069519994836,0.0
2024-02-19,584473.0346951605,380759.7,965232.7346951605,0.9652327346951606,0.004208335015097653,0.0
2024-02-20,584473.0346951605,384947.80000000005,969420.8346951605,0.9694208346951605,0.0043389535491900055,0.0
2024-02-21,584473.0346951605,387424.9,971897.9346951605,0.9718979346951605,0.002555237015076983,0.0
2024-02-22,584473.0346951605,392872.7,977345.7346951605,0.9773457346951605,0.0056053210995954394,0.0
2024-02-23,584473.0346951605,392062.60000000003,976535.6346951604,0.9765356346951605,-0.0008288776133583697,0.0
2024-02-26,584473.0346951605,385941.3,970414.3346951604,0.9704143346951604,-0.006268383643686426,0.0
2024-02-27,584473.0346951605,390054.3,974527.3346951604,0.9745273346951604,0.004238395758335622,0.0
2024-02-28,584473.0346951605,386774.9,971247.9346951605,0.9712479346951605,-0.003365118538235512,0.0
2024-02-29,584473.0346951605,391932.30000000005,976405.3346951605,0.9764053346951606,0.005310075641621559,0.0
2024-03-01,584473.0346951605,393471.2,977944.2346951605,0.9779442346951606,0.001576087251182967,0.0
2024-03-04,643427.2629763606,335580.0,979007.2629763606,0.9790072629763606,0.0010870029634475475,0.17357917397295541
2024-03-05,643427.2629763606,337527.3,980954.5629763606,0.9809545629763605,0.001989055723733646,0.0
2024-03-06,643427.2629763606,336846.89999999997,980274.1629763606,0.9802741629763606,-0.0006936101076235879,0.0
2024-03-07,643427.2629763606,336456.39999999997,979883.6629763606,0.9798836629763606,-0.0003983579438779916,0.0
2024-03-08,643427.2629763606,338519.80000000005,981947.0629763607,0.9819470629763607,0.002105760181501992,0.0
2024-03-11,643427.2629763606,339599.4,983026.6629763606,0.9830266629763607,0.0010994482703861053,0.0
2024-03-12,643427.2629763606,335521.9,978949.1629763606,0.9789491629763607,-0.004147903768606187,0.0
2024-03-13,643427.2629763606,333665.0,977092.2629763606,0.9770922629763606,-0.0018968298561636843,0.0
2024-03-14,643427.2629763606,333440.10000000003,976867.3629763606,0.9768673629763606,-0.00023017273651815273,0.0
2024-03-15,643427.2629763606,334234.80000000005,977662.0629763607,0.9776620629763607,0.0008135188359439383,0.0
2024-03-18,621584.5148906905,357211.8,978796.3148906904,0.9787963148906904,0.0011601676666030958,0.1401603552896716
2024-03-19,621584.5148906905,355342.5,976927.0148906905,0.9769270148906904,-0.0019097946851267533,0.0
2024-03-20,621584.5148906905,355914.30000000005,977498.8148906905,0.9774988148906905,0.000585304727256375,0.0
2024-03-21,621584.5148906905,355649.10000000003,977233.6148906904,0.9772336148906904,-0.00027130467675273717,0.0
2024-03-22,621584.5148906905,353645.5,975230.0148906905,0.9752300148906905,-0.002050277404982759,0.0
2024-03-25,621584.5148906905,352012.8,973597.3148906904,0.9735973148906903,-0.0016741691447869078,0.0
2024-03-26,621584.5148906905,351917.6,973502.1148906904,0.9735021148906904,-9.778169941920822e-05,0.0
2024-03-27,621584.5148906905,348389.4,969973.9148906905,0.9699739148906905,-0.003624234550734462,0.0
2024-03-28,621584.5148906905,349227.5,970812.0148906905,0.9708120148906905,0.0008640438543074946,0.0
2024-03-29,621584.5148906905,351352.5,972937.0148906905,0.9729370148906904,0.0021888892673411764,0.0
2024-04-01,619400.1956906904,357676.0,977076.1956906904,0.9770761956906904,0.004254315270824538,0.00394628186741499
2024-04-02,619400.1956906904,357805.9,977206.0956906904,0.9772060956906905,0.00013294766628524357,0.0
2024-04-03,619400.1956906904,358584.2,977984.3956906905,0.9779843956906905,0.0007964543031733218,0.0
2024-04-08,619400.1956906904,356699.4,976099.5956906904,0.9760995956906905,-0.0019272291135780106,0.0
2024-04-09,619400.1956906904,356462.1,975862.2956906904,0.9758622956906904,-0.00024311043775415708,0.0
2024-04-10,619400.1956906904,354483.8,973883.9956906904,0.9738839956906904,-0.002027232744554297,0.0
2024-04-11,619400.1956906904,356264.4,975664.5956906904,0.9756645956906904,0.0018283491749315761,0.0
