date,symbol,quantity,close,market_value,avg_cost,weight
2023-07-10,510880.SH,43900,2.55,111944.99999999999,2.5460355815999995,0.11193983793147624
2023-07-10,512100.SH,50600,2.548,128928.8,2.5560435830999997,0.12892285476528398
2023-07-10,512660.SH,89500,1.106,98987.00000000001,1.1028817653,0.09898243545779661
2023-07-11,510880.SH,43900,2.548,111857.2,2.5460355815999995,0.11168320709343842
2023-07-11,512100.SH,50600,2.569,129991.4,2.5560435830999997,0.12978919950227602
2023-07-11,512660.SH,89500,1.112,99524.00000000001,1.1028817653,0.09936919127930403
2023-07-12,510880.SH,43900,2.53,111066.99999999999,2.5460355815999995,0.11139506798070584
2023-07-12,512100.SH,50600,2.531,128068.6,2.5560435830999997,0.12844688704290047
2023-07-12,512660.SH,89500,1.092,97734.00000000001,1.1028817653,0.09802268517225014
2023-07-13,510880.SH,43900,2.561,112427.9,2.5460355815999995,0.11239335987186375
2023-07-13,512100.SH,50600,2.556,129333.6,2.5560435830999997,0.1292938660983944
2023-07-13,512660.SH,89500,1.099,98360.5,1.1028817653,0.09833028166208259
2023-07-14,510880.SH,43900,2.576,113086.40000000001,2.5460355815999995,0.11304496736125634
2023-07-14,512100.SH,50600,2.553,129181.8,2.5560435830999997,0.12913447032241138
2023-07-14,512660.SH,89500,1.094,97913.00000000001,1.1028817653,0.09787712659738654
2023-07-17,510880.SH,43900,2.559,112340.1,2.5460355815999995,0.11238366950015974
2023-07-17,512100.SH,50600,2.544,128726.40000000001,2.5560435830999997,0.1287763246921212
2023-07-17,512660.SH,89500,1.099,98360.5,1.1028817653,0.09839864771235259
2023-07-18,510880.SH,43900,2.552,112032.8,2.5460355815999995,0.11211202792561414
2023-07-18,512100.SH,50600,2.542,128625.2,2.5560435830999997,0.1287161618234812
2023-07-18,512660.SH,89500,1.1,98450.00000000001,1.1028817653,0.09851962237199029
2023-07-19,510880.SH,43900,2.571,112866.90000000001,2.5460355815999995,0.11297780865753848
2023-07-19,512100.SH,50600,2.536,128321.6,2.5560435830999997,0.12844769521825433
2023-07-19,512660.SH,89500,1.091,97644.5,1.1028817653,0.09774045036641402
2023-07-20,510880.SH,43900,2.562,112471.79999999999,2.5460355815999995,0.11302858847170495
2023-07-20,512100.SH,50600,2.503,126651.8,2.5560435830999997,0.127278786161515
2023-07-20,512660.SH,89500,1.07,95765.0,1.1028817653,0.09623908192980664
2023-07-21,510880.SH,43900,2.562,112471.79999999999,2.5460355815999995,0.11307634973757084
2023-07-21,512100.SH,50600,2.5,126500.0,2.5560435830999997,0.12717995303536278
2023-07-21,512660.SH,89500,1.067,95496.5,1.1028817653,0.09600980541534798
2023-07-24,510880.SH,43400,2.56,111104.0,2.5460355815999995,0.11164218082797459
2023-07-24,512660.SH,92000,1.075,98900.0,1.101921187438587,0.09937906541516675
2023-07-24,512880.SH,127900,0.898,114854.2,0.89571613425,0.1154105465622512
2023-07-25,510880.SH,43400,2.602,112926.79999999999,2.5460355815999995,0.11243734750319673
2023-07-25,512660.SH,92000,1.084,99728.0,1.101921187438587,0.09929575434528211
2023-07-25,512880.SH,127900,0.949,121377.09999999999,0.89571613425,0.12085102182679629
2023-07-26,510880.SH,43400,2.609,113230.6,2.5460355815999995,0.11283149096558352
2023-07-26,512660.SH,92000,1.076,98992.0,1.101921187438587,0.09864307840517532
2023-07-26,512880.SH,127900,0.946,120993.4,0.89571613425,0.1205669290721345
2023-07-27,510880.SH,43400,2.618,113621.2,2.5460355815999995,0.11335223632222992
2023-07-27,512660.SH,92000,1.073,98716.0,1.101921187438587,0.09848231985567174
2023-07-27,512880.SH,127900,0.936,119714.40000000001,0.89571613425,0.11943101252208183
2023-07-28,510880.SH,43400,2.67,115878.0,2.5460355815999995,0.11418739699143013
2023-07-28,512660.SH,92000,1.071,98532.0,1.101921187438587,0.09709446659727984
2023-07-28,512880.SH,127900,1.017,130074.29999999999,0.89571613425,0.12817657995894285
2023-07-31,510880.SH,43400,2.69,116746.0,2.5460355815999995,0.11492943532600414
2023-07-31,512660.SH,92000,1.078,99176.0,1.101921187438587,0.09763282406156773
2023-07-31,512880.SH,127900,1.013,129562.69999999998,0.89571613425,0.12754670781279423
2023-08-01,510880.SH,43400,2.694,116919.59999999999,2.5460355815999995,0.11507837894623757
2023-08-01,512660.SH,92000,1.081,99452.0,1.101921187438587,0.09788585440731255
2023-08-01,512880.SH,127900,1.011,129306.9,0.89571613425,0.1272706067978615
2023-08-02,510880.SH,43400,2.655,115226.99999999999,2.5460355815999995,0.11358384911075207
2023-08-02,512660.SH,92000,1.073,98716.0,1.101921187438587,0.09730829795809144
2023-08-02,512880.SH,127900,1.018,130202.2,0.89571613425,0.12834550095626862
2023-08-03,510880.SH,43400,2.671,115921.4,2.5460355815999995,0.1136848536415382
2023-08-03,512660.SH,92000,1.072,98624.0,1.101921187438587,0.09672118353939017
2023-08-03,512880.SH,127900,1.054,134806.6,0.89571613425,0.13220568929389556
2023-08-04,510880.SH,43400,2.66,115444.0,2.5460355815999995,0.11315211376216709
2023-08-04,512660.SH,92000,1.071,98532.0,1.101921187438587,0.09657586425638273
2023-08-04,512880.SH,127900,1.063,135957.69999999998,0.89571613425,0.13325855945083837
2023-08-07,510880.SH,42700,2.632,112386.40000000001,2.5460355815999995,0.1103821628318878
2023-08-07,512880.SH,112500,1.066,119925.0,0.89571613425,0.1177863235908806
2023-08-07,510300.SH,32700,3.783,123704.09999999999,3.7990373693999993,0.12149802920257372
2023-08-08,510880.SH,42700,2.627,112172.9,2.5460355815999995,0.11033409885033173
2023-08-08,512880.SH,112500,1.059,119137.5,0.89571613425,0.11718453121726725
2023-08-08,510300.SH,32700,3.768,123213.59999999999,3.7990373693999993,0.12119381349778095
2023-08-09,510880.SH,42700,2.617,111745.9,2.5460355815999995,0.11006171843507959
2023-08-09,512880.SH,112500,1.053,118462.5,0.89571613425,0.11667708900385262
2023-08-09,510300.SH,32700,3.76,122952.0,3.7990373693999993,0.12109892537471088
2023-08-10,510880.SH,42700,2.638,112642.59999999999,2.5460355815999995,0.11057215238919717
2023-08-10,512880.SH,112500,1.074,120825.00000000001,0.89571613425,0.11860415431128853
2023-08-10,510300.SH,32700,3.765,123115.5,3.7990373693999993,0.12085255336322319
2023-08-11,510880.SH,42700,2.596,110849.2,2.5460355815999995,0.10991084105077954
2023-08-11,512880.SH,112500,1.027,115537.49999999999,0.89571613425,0.11455945372546161
2023-08-11,510300.SH,32700,3.67,120009.0,3.7990373693999993,0.11899310165218153
2023-08-14,510880.SH,42700,2.59,110593.0,2.5460355815999995,0.10990353601310321
2023-08-14,512880.SH,112500,1.017,114412.49999999999,0.89571613425,0.11369922430984934
2023-08-14,510300.SH,32700,3.643,119126.09999999999,3.7990373693999993,0.11838343856709314
2023-08-15,510880.SH,42700,2.614,111617.79999999999,2.5460355815999995,0.11058878727944808
2023-08-15,512880.SH,112500,1.036,116550.0,0.89571613425,0.1154755169643164
2023-08-15,510300.SH,32700,3.639,118995.29999999999,3.7990373693999993,0.11789827356348279
2023-08-16,510880.SH,42700,2.613,111575.1,2.5460355815999995,0.11063402970472924
2023-08-16,512880.SH,112500,1.038,116775.0,0.89571613425,0.11579007160889622
2023-08-16,510300.SH,32700,3.609,118014.3,3.7990373693999993,0.1170189188428496
2023-08-17,510880.SH,42700,2.612,111532.40000000001,2.5460355815999995,0.11054977217948624
2023-08-17,512880.SH,112500,1.038,116775.0,0.89571613425,0.1157461835866484
2023-08-17,510300.SH,32700,3.622,118439.4,3.7990373693999993,0.11739591981410818
2023-08-18,510880.SH,42700,2.613,111575.1,2.5460355815999995,0.11097762357358931
2023-08-18,512880.SH,112500,1.021,114862.49999999999,0.89571613425,0.1142474197891949
2023-08-18,510300.SH,32700,3.572,116804.40000000001,3.7990373693999993,0.11617892105800448
2023-08-21,510880.SH,42900,2.588,111025.2,2.5464704110564096,0.1112010693878141
2023-08-21,512880.SH,114500,0.985,112782.5,0.897764848062227,0.11296115303760898
2023-08-21,510300.SH,34400,3.52,121088.0,3.7876061200401154,0.121279809358881
2023-08-22,510880.SH,42900,2.606,111797.4,2.5464704110564096,0.11155673241772038
2023-08-22,512880.SH,114500,1.004,114958.0,0.897764848062227,0.11471052855680275
2023-08-22,510300.SH,34400,3.543,121879.20000000001,3.7876061200401154,0.12161682920788701
2023-08-23,510880.SH,42900,2.612,112054.8,2.5464704110564096,0.1123433813906555
2023-08-23,512880.SH,114500,0.977,111866.5,0.897764848062227,0.11215459645046676
2023-08-23,510300.SH,34400,3.488,119987.2,3.7876061200401154,0.12029621017213772
2023-08-24,510880.SH,42900,2.596,111368.40000000001,2.5464704110564096,0.11145159237615826
2023-08-24,512880.SH,114500,0.992,113584.0,0.897764848062227,0.11366884743296625
2023-08-24,510300.SH,34400,3.511,120778.40000000001,3.7876061200401154,0.120868621661482
2023-08-25,510880.SH,42900,2.599,111497.1,2.5464704110564096,0.1115162299438903
2023-08-25,512880.SH,114500,0.998,114271.0,0.897764848062227,0.11429060587152748
2023-08-25,510300.SH,34400,3.504,120537.6,3.7876061200401154,0.12055828105380921
2023-08-28,510880.SH,42900,2.641,113298.9,2.5464704110564096,0.11258780041024882
2023-08-28,512880.SH,114500,1.023,117133.49999999999,0.897764848062227,0.11639833325260775
2023-08-28,510300.SH,34400,3.557,122360.8,3.7876061200401154,0.12159282507101458
